"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_2521",0.316972421853194,6.05852314108684,2.25808771294619,0.142218747407013,0.999859526335336,"cadA"
"SL1344_2523",-0.0357501412458339,6.90215224488761,0.0404144676126862,0.841879125833114,0.999859526335336,"glnB"
"SL1344_2524",0.146540912638824,6.11119573516302,0.725637998745118,0.40030540541124,0.999859526335336,"yfhA"
"SL1344_2525",-0.0191104553958328,6.13262457244276,0.0110627309697163,0.916856032702612,0.999859526335336,"yfhG"
"SL1344_2526",0.152005044009934,6.88340799116257,1.09611843845363,0.302560379859549,0.999859526335336,"yfhK"
"SL1344_2527",-0.0691039548914413,6.60340502865797,0.174107473504949,0.679129463098557,0.999859526335336,"purG"
"SL1344_2529",-0.0606742855711316,7.45969475364131,0.234340637350398,0.631450551764519,0.999859526335336,"yfhD"
"SL1344_2530",0.0581608946364574,6.82187623332485,0.175097193276982,0.678271943960242,0.999859526335336,"yfhC"
"SL1344_2532",-0.266874491160807,5.25936334906059,0.413967346631636,0.524310983660017,0.999859526335336,"SL1344_2532"
"SL1344_2533",-0.111665360659346,4.14393318317263,0.109819693011121,0.766212957000914,0.999859526335336,"murQ"
"SL1344_2534",-0.203336075579732,4.93429917340725,0.528895000017483,0.472087066040376,0.999859526335336,"yfhH"
"SL1344_2535",0.407002279887112,5.13929768617664,2.22003879074756,0.145517215769745,0.999859526335336,"SL1344_2535"
"SL1344_2537",0.498871753508891,4.40781989520513,2.12691276884359,0.153976697449005,0.999859526335336,"SL1344_2537"
"SL1344_2538",0.243788835285038,6.40898126599734,1.92462981860944,0.17444128823637,0.999859526335336,"yfhL"
"SL1344_2540",0.194749759741716,4.93836657217435,0.54447382503198,0.465684756631992,0.999859526335336,"pdxJ"
"SL1344_2542",0.185766004694758,7.47692886053154,1.73953635568102,0.196077633979806,0.999859526335336,"era"
"SL1344_2543",-0.0180357954819672,6.89556199220405,0.0144609267152188,0.904995347639271,0.999859526335336,"rnc"
"SL1344_2544",0.0283654579646831,8.18666136609764,0.0324320739181909,0.858159683546521,0.999859526335336,"lepB"
"SL1344_2545",-0.0142184180861741,8.46297717432866,0.0124737898222513,0.911733926315268,0.999859526335336,"lepA"
"SL1344_2546",0.298451235700932,5.65631185806702,2.02508403721618,0.163899508700104,0.999859526335336,"gogB"
"SL1344_2547",0.268843710007252,4.22026868890927,0.503593154962385,0.482800195389301,0.999859526335336,"SL1344_2547"
"SL1344_2550",-0.159217368934249,4.07300657414832,0.0444342973415406,0.834423424080865,0.999859526335336,"SL1344_2550"
"SL1344_2551",-0.6267207412586,3.73073581710885,0.647148229546009,0.426765083499706,0.999859526335336,"SL1344_2551"
"SL1344_2552",0.241867401860448,5.08343402798639,0.766205737487136,0.387580994932171,0.999859526335336,"SL1344_2552"
"SL1344_2553",-0.606157108492376,5.64298650947287,2.23509571593468,0.144800612839276,0.999859526335336,"SL1344_2553"
"SL1344_2554",-0.545860991317291,3.60046249605137,0.577002816903489,0.452763303238044,0.999859526335336,"SL1344_2554"
"SL1344_2556",0.483835490837849,4.60216290312279,1.68521635633719,0.203034868224957,0.999859526335336,"SL1344_2556"
"SL1344_2558",-0.00559942506195838,5.50172526219941,0.000517319441539114,0.981987906907922,0.999859526335336,"SL1344_2558"
"SL1344_2561",-0.530152841487411,3.68809069159768,1.09514502296351,0.302771771860419,0.999859526335336,"SL1344_2561"
"SL1344_2563",0.0783537866993701,7.61222963561261,0.334733690038392,0.566726366251418,0.999859526335336,"gipA"
"SL1344_2564",-0.115451709408619,3.9449841210105,0.0923161651250846,0.770248287623074,0.999859526335336,"SL1344_2564"
"SL1344_2565",0.250473099935142,4.33468962431034,0.152860131709452,0.698455530936089,0.999859526335336,"SL1344_2565"
"SL1344_2570",-0.247777816896321,6.48109693348148,0.409073088840459,0.527863274868586,0.999859526335336,"SL1344_2570"
"SL1344_2572",-0.148387767339291,5.96190121407733,0.300964981516282,0.586889433319683,0.999859526335336,"SL1344_2572"
"SL1344_2577",0.17076848245537,4.6746841993236,0.322380908159289,0.573938648084828,0.999859526335336,"SL1344_2577"
"SL1344_2578",0.233884067447668,5.01399562498961,0.865879325433371,0.358707622205017,0.999859526335336,"SL1344_2578"
"SL1344_2582",0.0518071844664926,4.571641910174,0.0368539206670657,0.863123119949598,0.999859526335336,"SL1344_2582"
"SL1344_2583",-0.0514308736318014,5.04054993898589,0.0386570995112479,0.84530881028893,0.999859526335336,"SL1344_2583"
"SL1344_2584",0.11007572037255,4.68769956699913,0.131677631020735,0.718961860922373,0.999859526335336,"SL1344_2584"
"SL1344_2585",0.187687395315896,4.97558676892463,0.50023847701294,0.48425109294931,0.999859526335336,"SL1344_2585"
"SL1344_2586",0.0644212352968079,4.30104275076176,0.0372762088761157,0.848061048489614,0.999859526335336,"SL1344_2586"
