"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_2613",0.414366504505766,8.38401225596141,7.31453392733832,0.0106382767528205,0.032141487701305,"trxC"
"SL1344_2886",-1.126356730616,4.15023383128243,7.30389998529853,0.0106899427905972,0.0322754041946877,"pphB"
"SL1344_3890",0.385220267876746,7.05003134065905,7.29480055606483,0.0107343682270373,0.0323650773155391,"hemY"
"tmRNA",0.498508232119633,16.0787813583764,7.29574782485147,0.0107297341740428,0.0323650773155391,"tmRNA"
"SL1344_2585",0.711628605862731,4.97558676892463,7.28733593428994,0.0107709609163148,0.0324531488609458,"SL1344_2585"
"SL1344_3206",0.637731162986643,6.30991020375997,7.28353962946392,0.0107896225836299,0.0324871101901624,"yhaH"
"SL1344_0092",0.408122110157547,7.17180257137662,7.27819917711651,0.0108159339732561,0.0325440422631305,"pdxAa"
"SL1344_2393",0.572242512317896,5.96827963020705,7.27575176453086,0.0108280150359464,0.0325581081381807,"cysK"
"SL1344_1402",-0.763237521627966,5.40912504703815,7.27340042587163,0.0108396355690927,0.0325707709922978,"rstB"
"SL1344_3452",0.391756217934557,8.40554186959532,7.26662705787051,0.0108731854651489,0.0326492645524554,"damX"
"SL1344_3600",0.552294089678956,6.01483978615932,7.25994596528867,0.010906388105562,0.0327042852060373,"yhjW"
"SL1344_4155",0.956220341657491,4.21145408396749,7.26011685982997,0.0109055374585914,0.0327042852060373,"SL1344_4155"
"SL1344_3920",-0.835699432027384,5.11952916643016,7.25747181382831,0.0109187115010709,0.0327189200809186,"SL1344_3920"
"SL1344_1473",-0.994267264191595,4.58457895975858,7.25147994536775,0.0109486184507638,0.0327861898566469,"pqaA"
"SL1344_3269",0.421606040063122,8.27833245060902,7.24531684966161,0.0109794722925303,0.032856201632378,"ftsJ"
"SL1344_3648",-0.648454280927356,6.88219828217942,7.35647025406673,0.0109953197036569,0.0328812417804597,"selA"
"SL1344_0659",0.361016993658263,8.51748799733072,7.22635069262992,0.011075011323759,0.0330745582739434,"miaB"
"SL1344_1823",-0.428897820268528,6.59866572842495,7.22667275392565,0.0110733815222921,0.0330745582739434,"msbB"
"SL1344_2920",-1.10486023847694,3.98228900119133,7.22065220013044,0.0111038915863871,0.0331382942388036,"yghJ"
"SL1344_0594",-1.11734156779999,4.2428168363798,7.21358547558646,0.011139819077331,0.0332229611017281,"ybdO"
"SL1344_1431",0.500404592232584,6.2117738181225,7.20844321121606,0.0111660414051672,0.0332560420170156,"ynfC"
"SL1344_2836",-1.6493726930107,3.07459396699012,7.20977387763267,0.0111592494562509,0.0332560420170156,"hypC"
"SL1344_1711",0.447034324269285,6.4226426943951,7.20341638976108,0.0111917394563947,0.0332937916787147,"pth"
"SL1344_4161",0.482301574386177,5.85850173931222,7.2030014541499,0.0111938635352912,0.0332937916787147,"yjbH"
"SL1344_1870",-0.387057612450358,6.84660744857177,7.19980040220853,0.0112102645361918,0.0333200290068284,"tyrP"
"SL1344_0764",-0.683455170289716,5.2336997307309,7.19593182313603,0.0112301203232327,0.0333564925276559,"hutI"
"SL1344_4134",-0.843484769423615,4.64369066136089,7.17420695799187,0.0113423324582177,0.0336670448928594,"SL1344_4134"
"SL1344_1468",-1.0998328607711,4.06961833239068,7.17218299759104,0.0113528479811139,0.0336755193825753,"hyaA2"
"SL1344_2472",-0.34141695037699,7.94866517678146,7.16631829039846,0.011383377650755,0.0337433096107342,"guaB"
"STnc2070",0.8476975327589,7.35503650395255,7.53680374658011,0.0114087487099042,0.0337957273104709,"STnc2070"
"SL1344_0086",-1.20576617238452,3.8363387738605,7.15917805495619,0.0114206669842071,0.0338082505471882,"yabF"
"STnc1380",1.11724303997797,4.04461509732656,7.14953471340767,0.0114712380730149,0.033935102670911,"STnc1380"
"SL1344_1461",-1.09002877680426,3.87993670790306,7.12296733402573,0.0116118160703806,0.0342966295792008,"SL1344_1461"
"SL1344_2545",0.347441934800177,8.46297717432866,7.12202206118552,0.0116168520116993,0.0342966295792008,"lepA"
"OmrA",0.80578448925768,4.58020862425143,7.12355739778257,0.0116086737005878,0.0342966295792008,"OmrA"
"SL1344_1181",0.604793087865895,5.80483340262218,7.11798281556943,0.0116383976787099,0.0343011646652228,"envE"
"SL1344_2080",-1.01892591785195,4.03492005743866,7.1194481315932,0.0116305765797562,0.0343011646652228,"wcaJ"
"SL1344_3387",0.462615848191308,12.7269301850076,7.11734635205714,0.0116417965606261,0.0343011646652228,"prlA"
"SL1344_1874A",0.909012556651147,4.67266156108269,7.11474995709821,0.0116556730988502,0.0343190481865675,"SL1344_1874A"
"SL1344_2855",0.879110255976087,7.05653319866935,7.47652441519868,0.0116851473386348,0.0343828030124756,"hilD"
"SL1344_1123",0.323192138765286,8.10757568556623,7.09560687247369,0.0117585370751024,0.034552492635127,"rluC"
"SL1344_2964",0.514999063387091,6.03396582126299,7.09699370665711,0.0117510521818945,0.034552492635127,"csdA"
"SL1344_4021",-0.668454650787556,5.54274147076347,7.08856745639362,0.0117966090367087,0.0346412113061933,"ydeV"
"SL1344_1289",-1.38845796918842,4.41218484418149,7.22020140091719,0.0118433392761087,0.0347552199317583,"ydiP"
"SL1344_2072",0.452416238672894,7.17109437471517,7.07523783904334,0.0118690661210931,0.0348074814331723,"rfbA"
"SL1344_P2_0047A",0.59565267998518,6.26840727286403,7.07171359577172,0.0118883034277238,0.0348406545788494,"SL1344_P2_0047A"
"SL1344_2512",-1.05239092117028,4.13881813202034,7.06202319586097,0.0119413729047328,0.0349728682806166,"asrC"
"SL1344_3673",0.743647903402774,4.86845547503041,7.05676869137935,0.011970256140241,0.0350249776628381,"yibD"
"SL1344_P2_0094",-1.41396970415134,3.39327144432805,7.05588875078771,0.011975100415661,0.0350249776628381,"pilM"
"SL1344_1052",0.485298152117423,6.92347264808162,7.04858003583568,0.0120154185044387,0.0350988255971238,"scsA"
"SL1344_1180",0.493512801075406,7.07181460246069,7.04841733860994,0.012016317680544,0.0350988255971238,"msgA"
"SL1344_2626",-0.410364044565546,7.20873066911623,7.04569118735928,0.0120313950734383,0.0351195303737284,"SL1344_2626"
"SL1344_0028",-0.76520947887819,5.11405787723847,7.04101991296652,0.0120572777924407,0.0351717273892297,"bcfH"
"SL1344_1545",-1.31213220516543,3.66078990304199,7.03718958083423,0.0120785458755337,0.0352104029634259,"SL1344_1545"
"SL1344_2543",0.423613753232565,6.89556199220405,7.03233199132784,0.0121055761510446,0.035265813624912,"rnc"
"SL1344_1290",0.703534069509514,5.02819360494765,7.03060334075393,0.0121152110630423,0.0352705084987641,"ydiO"
"SL1344_3981",-0.438713137543689,7.34116009596558,7.0203995896334,0.012172252337489,0.0354131179851765,"fdhE"
"SL1344_1779",-0.458795376280652,7.35825280551299,7.01745995490218,0.012188739340712,0.0354376310461441,"yebU"
"SL1344_0091",0.390865123738416,6.80718232974617,7.00548224866338,0.0122561663921538,0.0355865967370594,"ksgA"
"SL1344_4091",0.630277036677783,12.6291301760851,7.09321591123778,0.012250752000741,0.0355865967370594,"rplL"
"SL1344_0887",0.685658892660824,5.32289036997539,6.99960046599693,0.0122894246083555,0.0356596109427925,"SL1344_0887"
"SL1344_3578",-0.384032086174341,7.09048332963421,6.99466203839467,0.0123174239784625,0.0357172795575998,"yhjJ"
"SL1344_0862",-0.657586061646727,5.20859477193854,6.98870694890084,0.0123512792067431,0.0357918413927771,"SL1344_0862"
"ChiX",0.861356203754845,9.70853604504637,7.39256118578973,0.0123633364959052,0.0358031799973645,"ChiX"
"SL1344_3485",-0.771940210594337,5.29987970615073,6.9761018940503,0.0124232721901403,0.0359530642184706,"rtcA"
"SL1344_4281",-0.355329825502141,8.32805662485554,6.97377297750188,0.01243662320752,0.0359680234343803,"yjeA"
"SL1344_3521",-1.12141271485251,3.79025204494613,6.97224578182384,0.0124453866025978,0.0359697038165811,"ugpE"
"SL1344_4053",-0.83597580468976,4.52085736044088,6.9614538512553,0.0125075036395404,0.036125483573863,"SL1344_4053"
"SL1344_2432",-2.20165596946986,3.02447783222401,6.98102396725722,0.0125706609818205,0.0362840615076052,"eutP"
"SL1344_2738",-0.69832903009061,5.1080666750531,6.94403114783657,0.0126084947323667,0.0363693850679028,"SL1344_2738"
"SL1344_1537",-0.443763374822453,6.87127827213004,6.94178101417631,0.01262160180149,0.036383319029082,"SL1344_1537"
"SL1344_4033",0.414148706418354,7.17448655895508,6.90640658931399,0.0128296055452272,0.0369586801945078,"fpr"
"SL1344_3853",-0.466586140448153,7.96789057813321,6.90243317359651,0.0128531999138782,0.0370024013237776,"rbsR"
"SL1344_1630",0.940920455661428,4.17422851114227,6.88635603401086,0.0129491467949837,0.0372542207531075,"ycjE"
"SL1344_0945",-1.58604938268923,3.32096459235675,6.88310320770695,0.0129686533653325,0.037285938648791,"SL1344_0945"
