"","genename","logFC","logCPM","F","PValue","FDR"
"SL1344_0863","artJ",-0.173556912929933,4.28292995632691,0.173571127230256,0.679595367978659,0.999224066494266
"SL1344_0864","artM",0.0034127986244495,6.78321658770446,0.000340705589001898,0.985382012929007,0.999224066494266
"SL1344_0865","artQ",-0.0251326849790284,6.0883904792026,0.0130688378053239,0.90966234313325,0.999224066494266
"SL1344_0866","artI",-0.0275886985855252,6.28470323928394,0.0127307634678093,0.910882588556149,0.999224066494266
"SL1344_0867","artP",-0.0422510417222605,6.99173800823598,0.0829820935468876,0.77505791345483,0.999224066494266
"SL1344_0868","ybjP",-0.212749810541256,5.79889435971584,1.20232537376777,0.280620442538612,0.999224066494266
"SL1344_0869","SL1344_0869",-0.241252005531404,5.30907497360531,0.745896603994818,0.393875367146814,0.999224066494266
"SL1344_0870","ybjR",-0.0165803774722066,5.85414714551391,0.00689609789661688,0.934308168167061,0.999224066494266
"SL1344_0871","SL1344_0871",0.227968315400245,6.98717808110489,2.31540157616347,0.137413863848661,0.999224066494266
"SL1344_0872","ybjT",0.321821075219204,5.31148302514154,0.824099529976073,0.370421392415628,0.999224066494266
"SL1344_0873","ltaA",-0.291293978622673,4.81021549080422,0.866346192243775,0.358579714882595,0.999224066494266
"SL1344_0874","poxB",-0.502728634808675,4.2159959573277,1.38325911056267,0.247776858149908,0.999224066494266
"SL1344_0875","hcr",-0.181256878279856,5.04266600882826,0.38275088903588,0.54028838360897,0.999224066494266
"SL1344_0876","hcp",-0.229340814218248,6.56887868034126,0.748142270445136,0.393620952678896,0.999224066494266
"SL1344_0877","ybjE",-0.436333470538127,5.42342256582531,2.49678941412785,0.123407041178969,0.999224066494266
"SL1344_0880","ybjY",0.275338983530396,6.82510657097173,2.86956728725962,0.0994805531997897,0.999224066494266
"SL1344_0881","ybjZ",0.255378829890405,7.0099795103803,2.25864917052309,0.14217073427633,0.999224066494266
"SL1344_0882","cspD",-0.0749989719505461,5.49215622675429,0.0992272060561732,0.754698511433643,0.999224066494266
"SL1344_0884","clpA",-0.170516319806071,9.33240425728444,0.937090380432506,0.339913965488887,0.999224066494266
"SL1344_0885","tnp",0.172357682711565,3.68125024719125,0.149983723119234,0.700982585905613,0.999224066494266
"SL1344_0886","SL1344_0886",-0.0906225034332427,3.88790649399904,0.0302448143899413,0.862974936205617,0.999224066494266
"SL1344_0888","SL1344_0888",-0.072181247208941,4.63572179667911,0.0288256853966162,0.866195828637788,0.999224066494266
"SL1344_0889","SL1344_0889",0.0676374940071924,4.13174900249544,0.0118480312006347,0.91396716383086,0.999224066494266
"SL1344_0890","SL1344_0890",-0.0483320706618981,6.25900667680119,0.0643878847999624,0.801230090994416,0.999224066494266
"SL1344_0892","SL1344_0892",-0.0249439892611564,7.88650537401868,0.0257617707133208,0.873440407558438,0.999224066494266
"SL1344_0893","aat",-0.361938412170202,5.13139184956728,1.96293335645179,0.170328956407942,0.999224066494266
"SL1344_0894","cydC",-0.0974609409735396,6.89216206295412,0.379799897069512,0.541845334156471,0.999224066494266
"SL1344_0895","cydD",-0.00831618061980642,7.38507432633836,0.00300292220405695,0.956621789797324,0.999224066494266
"SL1344_0896","trxB",0.0434007135244243,8.65326500023885,0.0700405222446801,0.792887486386121,0.999224066494266
"SL1344_0897","lrp",0.210651787128003,7.80552998309393,2.94750798600733,0.095176393320152,0.999224066494266
"SL1344_0898","ftsK",-0.0705947718867252,8.78587871810703,0.402594020528237,0.530030762069598,0.999224066494266
"SL1344_0899","lolA",0.0684963692517746,5.95198008675754,0.117536109563072,0.733848645681274,0.999224066494266
"SL1344_0900","ycaJ",-0.0589745352778958,6.38234750720482,0.125365370753535,0.72548934312954,0.999224066494266
"SL1344_0901","serS",-0.0769315222874284,8.15213728862476,0.106794861940015,0.746358437344349,0.999224066494266
"SL1344_0902","dmsA",-0.184375872703484,4.60699356733782,0.230276347084703,0.634414621713828,0.999224066494266
"SL1344_0904","dmsC",0.618997977309471,3.46841051780281,1.98156370486284,0.168370638271857,0.999224066494266
"SL1344_0905","ycaD",0.0121182871437803,6.52113072967701,0.00450316924248301,0.946893585746489,0.999224066494266
"SL1344_0908","SL1344_0908",0.343376231769315,5.38120094164398,1.78110126687671,0.190949081379017,0.999224066494266
"SL1344_0909","sopD2",0.320390365812262,4.81981915566778,1.26307937225095,0.269000043286882,0.999224066494266
"SL1344_0910","pflB",-0.0217236508270428,8.27857282732471,0.0173114155677577,0.896103435984797,0.999224066494266
"SL1344_0911","focA",0.146762238803901,6.97567369866993,0.603930033007497,0.442496047295134,0.999224066494266
"SL1344_0912","ycaO",-0.0704996434642025,7.49813246313436,0.271532821101134,0.605708123170397,0.999224066494266
"SL1344_0913","ycaP",-0.090825150288927,3.64026850445327,0.0326885613329907,0.857606155583056,0.999224066494266
"SL1344_0914","serC",-0.0530802428894776,7.31037122001008,0.163628403540932,0.688390075734391,0.999224066494266
"SL1344_0915","aroA",0.078021984245199,6.8404573467716,0.251578227872336,0.619222493421809,0.999224066494266
"SL1344_0916","ycaL",0.242549233645044,6.16616218269658,0.509859535024563,0.480639353203499,0.999224066494266
"SL1344_0917","cmk",0.0831032258917473,8.65567449802402,0.402680067675505,0.529987061863311,0.999224066494266
"SL1344_0918","rpsA",-0.154007255822077,11.9457530338901,0.822801050985906,0.370794137150784,0.999224066494266
"SL1344_0919","himD",-0.0361104223529504,8.19075579876086,0.0497475640000664,0.82484765326537,0.999224066494266
"SL1344_0920","rec2",0.303171670275556,5.98791502608647,0.924325615682157,0.343180090637463,0.999224066494266
"SL1344_0921","msbA",0.0474210336381384,7.91539225124981,0.0967429216496741,0.757686976172496,0.999224066494266
"SL1344_0922","lpxK",-0.106853796095216,7.09294409503043,0.45238623342974,0.505783478455227,0.999224066494266
"SL1344_0923","ycaQ",-0.10501284368674,4.78995592570328,0.15406361693669,0.697150068855959,0.999224066494266
"SL1344_0924","ycaR",-0.22215857018417,4.22694137267676,0.530800574797831,0.471296205093623,0.999224066494266
"SL1344_0925","kdsB",-0.271702669079625,6.26031997564579,2.70152523150107,0.109538020217962,0.999224066494266
"SL1344_0926","SL1344_0926",-0.0200816486894167,4.4728723470716,0.00275168114479637,0.958474262120776,0.999224066494266
"SL1344_0927","ycbC",0.0589946558078862,4.02856304925746,0.022173795175782,0.882511965609458,0.999224066494266
"SL1344_0928","smtA",-0.125488978566394,7.63359350474397,0.685529184677591,0.413506270799768,0.999224066494266
"SL1344_0929","mukF",0.139487862213892,6.90378216424465,0.795981073235523,0.378615276809426,0.999224066494266
"SL1344_0930","mukE",0.102944472447435,7.75710459429792,0.0985490910218876,0.756271346845505,0.999224066494266
"SL1344_0931","mukB",-0.0412608146789823,9.0188272582046,0.151637697111835,0.699421724474265,0.999224066494266
"SL1344_0932","ycbB",0.0827996224861101,6.9643533250987,0.283020985760763,0.598213069136087,0.999224066494266
"SL1344_0933","ycbK",0.0248626853004008,5.96660942033253,0.019214664867583,0.890576687312146,0.999224066494266
"SL1344_0934","ycbL",-0.155555657629406,6.85176051833337,0.843895550765259,0.364804412114913,0.999224066494266
"SL1344_0935","aspC",-0.169879404651358,8.2797249519534,1.82159467333009,0.186108095723996,0.999224066494266
"SL1344_0936","ompF",0.0229328037336387,7.64217608709471,0.0121557532414713,0.912929757033573,0.999224066494266
"SL1344_0937","asnCa",-0.0332294722770039,8.70354762122562,0.0607024925515805,0.806881520517421,0.999224066494266
"SL1344_0938","SL1344_0938",0.0610215564355536,4.12499307222729,0.0305443477102108,0.862305130050541,0.999224066494266
"SL1344_0939","dpaL",0.861671497751984,3.81342093644996,1.74500294979163,0.195393666594245,0.999224066494266
"SL1344_0940","SL1344_0940",0.194593112383959,3.44865630739865,0.126718911452588,0.72407426548961,0.999224066494266
"SL1344_0941","pncB",-0.0561209389726877,8.11317684719384,0.17475237882662,0.678570375158302,0.999224066494266
"SL1344_0942","SL1344_0942",-0.127204928579389,7.82790997357408,0.787205623251287,0.381226071118271,0.999224066494266
"SL1344_0945","SL1344_0945",-0.259777625339159,3.32096459235675,0.0983543237323257,0.755743800638943,0.999224066494266
"SL1344_0946","recEa",0.40518964472799,5.15508404704789,1.07260727984018,0.307721733125237,0.999224066494266
"SL1344_0950","SL1344_0950",0.166139064685646,6.49041821077948,0.819667066088383,0.371696004621772,0.999224066494266
"SL1344_0951","C1",0.285219424675833,3.86581085003986,0.308240675082787,0.582423499362287,0.999224066494266
"SL1344_0952","SL1344_0952",0.0637835538499616,5.17512804737062,0.0418407079560803,0.839152368706678,0.999224066494266
"SL1344_0953","SL1344_0953",0.886670798379286,4.51141456025068,1.83480758870725,0.185048345888713,0.999224066494266
"SL1344_0955","SL1344_0955",0.143381869326685,3.89442438254689,0.152679135034286,0.69844395588583,0.999224066494266
"SL1344_0956","SL1344_0956",0.064484503091645,6.16885520515981,0.135859879073775,0.714734286754612,0.999224066494266
"SL1344_0957","SL1344_0957",-0.201035639465657,4.78554500672758,0.443287208971262,0.510065674055688,0.999224066494266
"SL1344_0958","SL1344_0958",-0.266302687257753,4.54869854461965,0.905496343575442,0.352271321882822,0.999224066494266
"SL1344_0959","ninG",-0.868766784242322,4.01024055645321,1.40717718716385,0.243810064591483,0.999224066494266
"SL1344_0961","SL1344_0961",0.414934173124008,4.04452596838852,0.847514386778913,0.363790735375924,0.999224066494266
"SL1344_0962","SL1344_0962",-0.209858207334118,7.94785240265564,1.41662743663514,0.242264862505599,0.999224066494266
"SL1344_0963","SL1344_0963",-0.238955787677464,6.41616024378603,1.27758280160538,0.266318392509666,0.999224066494266
"SL1344_0964","SL1344_0964",-0.133867012746617,7.48434655791245,0.602275902178025,0.443116081408739,0.999224066494266
"SL1344_0965","gtgA",0.455126000622578,4.22656461792054,1.96695514010528,0.177906561255168,0.999224066494266
"SL1344_0966","nucD",0.485291598731219,3.89685624405794,0.483883439045294,0.491657852592998,0.999224066494266
"SL1344_0969","SL1344_0969",-0.182137743294451,4.72318753742746,0.246634910429466,0.622674205166311,0.999224066494266
"SL1344_0971","SL1344_0971",0.383121158034613,6.08323925088881,0.900402029575653,0.349980907145143,0.999224066494266
"SL1344_0972","SL1344_0972",0.306755448918687,5.72274737756,0.651186948078474,0.425755056195707,0.999224066494266
"SL1344_0973","SL1344_0973",-0.165456726570818,3.57985530110918,0.0837250010584613,0.774081679647791,0.999224066494266
"SL1344_0975","SL1344_0975",-0.586006597300418,3.39121204861806,0.468531049853169,0.49833786949395,0.999224066494266
"SL1344_0976","SL1344_0976",-0.868363640575478,3.08861379225049,1.44994974713487,0.236913771945697,0.999224066494266
"SL1344_0977","SL1344_0977",0.567084024817248,3.87868019986666,1.21736326928498,0.277684434057069,0.999224066494266
"SL1344_0980","SL1344_0980",-0.0725716775656863,6.64865647506963,0.0253118068113722,0.874917986269565,0.999224066494266
"SL1344_0982","SL1344_0982",0.416564907998421,4.93489731186921,2.64558247628417,0.116798661322318,0.999224066494266
"SL1344_0984","SL1344_0984",-0.0836890588975669,3.30925931877799,0.014972941049952,0.903336549009245,0.999224066494266
"SL1344_0985","SL1344_0985",-0.234195235525616,3.25647184069541,0.11959580055602,0.731619917289562,0.999224066494266
"SL1344_0986","SL1344_0986",0.306790436235721,4.10337818216654,0.37101406495546,0.546530921907745,0.999224066494266
"SL1344_0987","SL1344_0987",0.389959507925147,6.25724196190032,1.47013097974909,0.234667313914396,0.999224066494266
"SL1344_0990","SL1344_0990",1.00717244513676,3.12781366595248,0.95889366881388,0.334433774082486,0.999224066494266
"SL1344_0991","sseI",-0.423173387209793,4.11626182452339,0.656946108258807,0.423319240470271,0.999224066494266
"SL1344_0993","SL1344_0993",0.0939592145657787,3.81554431060954,0.0394930938440182,0.843667383167374,0.999224066494266
"SL1344_0994","SL1344_0994",0.0319131890687801,4.58094865731497,0.00586923799892795,0.939401040474219,0.999224066494266
"SL1344_0995","gtgE",-0.158305265349881,3.72467452940754,0.129923450429556,0.720757741590258,0.999224066494266
"SL1344_0997","pepN",0.153260126159601,7.46636302151447,1.51776928446244,0.226472530830138,0.999224066494266
"SL1344_0998","pyrD",0.0733333008193166,5.76748279507523,0.12938955465876,0.721307054306559,0.999224066494266
"SL1344_0999","ycbW",0.0750288437237969,6.17472730750931,0.191760403903349,0.673208156027953,0.999224066494266
"SL1344_1000","SL1344_1000",-0.183198678685127,6.21754345771272,0.677666647032446,0.416170800825699,0.999224066494266
"SL1344_1001","rlmL",-0.0207064144537984,8.24442774926775,0.0290785900184481,0.865615945535619,0.999224066494266
"SL1344_1002","uup",-0.0802826608441928,7.7208372949219,0.376763509588244,0.543456119495059,0.999224066494266
"SL1344_1003","pqiA",0.0804260295477495,6.50699211627147,0.28166930344889,0.59908466188201,0.999224066494266
"SL1344_1004","pqiB",0.21403391152718,6.30791312836977,1.29745289151421,0.262700010293612,0.999224066494266
"SL1344_1005","ymbA",-0.150473942415253,5.42896864848329,0.413468780160179,0.524559369493588,0.999224066494266
"SL1344_1006","rmf",-0.212634459987493,4.96075027921096,0.604642398587781,0.442229445534401,0.999224066494266
"SL1344_1007","fabA",-0.148303965858104,8.69949986202325,1.01844045960503,0.320070496509756,0.999224066494266
"SL1344_1008","lonH",-0.0758128227942224,7.46312368508022,0.40295970815209,0.529845088109318,0.999224066494266
"SL1344_1010","ompA",-0.177289899743631,12.0251243280899,0.811970457728757,0.373924263957034,0.999224066494266
"SL1344_1011","sulA",-0.0192758326087506,5.07818097467964,0.00491110249324206,0.944544201486004,0.999224066494266
"SL1344_1012","sxy",-0.180229019501757,3.69914502519133,0.137116972268251,0.713478084964197,0.999224066494266
"SL1344_1013","yccS",0.272712783393863,6.09161185187236,1.83238452799889,0.184843258968401,0.999224066494266
"SL1344_1014","yccF",-0.121832416661584,4.59505475300216,0.16684818125568,0.685508595991833,0.999224066494266
"SL1344_1015","helD",0.0767808979526947,8.85451848359894,0.050667380344755,0.823888536159486,0.999224066494266
"SL1344_1016","mgsA",-0.289008858837926,5.35522281586465,2.0487768237627,0.161524732168485,0.999224066494266
"SL1344_1017","yccT",-0.120951833550692,4.04989282402226,0.0724808128600395,0.789397603188198,0.999224066494266
"SL1344_1018","SL1344_1018",-0.240291392294274,6.55605913394836,2.2908979010799,0.139444530466942,0.999224066494266
"SL1344_1019","yccV",0.0421344797251934,8.03519846679207,0.0674770825756559,0.79662441249792,0.999224066494266
"SL1344_1020","yccW",0.0253850915052416,6.95547986080788,0.0311581011503705,0.86094317759298,0.999224066494266
"SL1344_1021","SL1344_1021",0.273475761898728,4.87776469973129,0.688832926033103,0.412394368678385,0.999224066494266
"SL1344_1022","SL1344_1022",-0.499959826172993,4.71513814090612,2.40618766084084,0.130184769938049,0.999224066494266
"SL1344_1024","yccK",-0.215132667288493,7.84956062882829,1.25429426579494,0.271117631694514,0.999224066494266
"SL1344_1026","pipA",0.0168484565277171,6.92834604292708,0.00756628244617954,0.931198002511472,0.999224066494266
"SL1344_1027","pipB",1.00683728587797,4.40478896813914,2.69596216817113,0.109890350085636,0.999224066494266
"SL1344_1029","pipC",0.184181719053216,4.46590539869513,0.061909656913587,0.805809202328499,0.999224066494266
"SL1344_1030","sopB",0.359739935022963,6.09593464140122,0.538572229933042,0.47066629586562,0.999224066494266
"SL1344_1033","pipD",0.28138766524744,5.5149019076473,1.29700307195327,0.262781222749909,0.999224066494266
"SL1344_1034","copS",-0.205769465488897,6.05733046056952,0.439984016102967,0.511636019350812,0.999224066494266
"SL1344_1035","copR",-0.567953561077933,5.39456684655588,2.82812491818656,0.101961666560849,0.999224066494266
"SL1344_1036","SL1344_1036",-0.141792345935277,5.12393784205776,0.306614712660652,0.583415492850664,0.999224066494266
"SL1344_1037","hpaC",-0.162569754001649,3.85870707621636,0.149702753927862,0.701248723042193,0.999224066494266
"SL1344_1038","hpaB",0.256059956746696,4.31982030450414,0.220391126038367,0.641761184708944,0.999224066494266
"SL1344_1039","hpaR",-0.480471248227098,5.71060149889022,1.04674852142651,0.314603588766277,0.999224066494266
"SL1344_1041","hpaE",-0.0128623570179374,4.51755730182768,0.000375653766543336,0.984660949657756,0.999224066494266
"SL1344_1044","hpaH",-0.221597585273251,6.20558601738186,0.20134300115532,0.658024471060615,0.999224066494266
"SL1344_1046","hpaX",0.544344404922903,4.46519964443035,1.49864519757377,0.229357624264676,0.999224066494266
"SL1344_1047","hpaA",-0.0232014950337015,6.09408152431646,0.00307287236900438,0.956260706489487,0.999224066494266
"SL1344_1048","SL1344_1048",-0.0819640745992204,4.82684217464535,0.0673940573352555,0.796746704111713,0.999224066494266
"SL1344_1050","yccD",0.456142524566033,4.17759032297648,1.32791911446662,0.257273492929239,0.999224066494266
"SL1344_1051","cbpA",-0.00341579655079713,5.64142113831009,0.000177067025820848,0.989461495488071,0.999224066494266
"SL1344_1052","scsA",-0.0903986796958567,6.92347264808162,0.247572199910626,0.622016424228292,0.999224066494266
"SL1344_1056","agp",0.0969277023583553,4.9451638142421,0.138132849033739,0.712467718725937,0.999224066494266
"SL1344_1057","yccJ",0.370867490293747,3.48661450069961,0.464245844188625,0.500295500297991,0.999224066494266
"SL1344_1058","wrbA",0.256058392505657,4.48238270898409,0.487249959501134,0.4899386122398,0.999224066494266
"SL1344_1060","ycdC",-0.0948855221969186,6.22825292422855,0.289340360825947,0.594173449679183,0.999224066494266
"SL1344_1063","putP",0.0231082945629479,7.03530001542242,0.0162316909167862,0.899377052163565,0.999224066494266
"SL1344_1064","phoH",0.154207700494038,4.48539103660771,0.196554178261591,0.660345985606972,0.999224066494266
"SL1344_1065","SL1344_1065",0.240928552764444,6.60508432614134,1.56153833143942,0.220037316308362,0.999224066494266
"SL1344_1066","SL1344_1066",0.300586214618306,5.91127446593708,0.915518299797171,0.345459065172321,0.999224066494266
"SL1344_1068","SL1344_1068",-0.729278987372738,3.27098238936917,0.910040939562781,0.34688701503907,0.999224066494266
"SL1344_1070","SL1344_1070",0.135714894774162,5.23270969627167,0.125195208850644,0.725712575958135,0.999224066494266
"SL1344_1071","SL1344_1071",0.325139164157763,5.34205274909439,1.52937808028334,0.224743218972196,0.999224066494266
"SL1344_1072","ycdW",-0.111001799625884,6.81260847529481,0.450056781548557,0.506873754139544,0.999224066494266
"SL1344_1073","ycdX",-0.12462176835036,6.87587838546,0.553526137729356,0.462029536204066,0.999224066494266
"SL1344_1074","ycdY",-0.401464927706275,5.31885135339039,2.94357283130177,0.0953885585750247,0.999224066494266
"SL1344_1075","ycdZ",-0.0802392047184221,7.17698845101494,0.247559016352519,0.622025665499837,0.999224066494266
"SL1344_1076","csgG",-0.126466330502897,4.05947561202924,0.0958429477673224,0.758779997478016,0.999224066494266
"SL1344_1079","csgD",-0.280278315504601,4.63064453947035,0.0925421318352948,0.762993668016848,0.999224066494266
"SL1344_1081","csgA",-0.43621150358433,4.91516859821296,1.94452008123288,0.172291212420879,0.999224066494266
"SL1344_1082","csgC",-0.0681131960778206,5.62948662752912,0.0646701745232429,0.800804397138237,0.999224066494266
"SL1344_1083","ymdA",-0.390024413456923,4.06743872216747,1.01953615694182,0.319814140134565,0.999224066494266
"SL1344_1084","SL1344_1084",0.0511094059319888,5.06443512323223,0.0266330371440888,0.871337232157784,0.999224066494266
"SL1344_1085","ymdC",-0.0809199423404364,6.02546725743932,0.208374189700534,0.650969103215481,0.999224066494266
"SL1344_1086","mdoC",0.125152726190683,5.82301877924041,0.387362163574268,0.537872085535511,0.999224066494266
"SL1344_1087","mdoG",-0.0620560013987407,7.91499217662669,0.229534418730362,0.634959190295545,0.999224066494266
"SL1344_1088","mdoH",0.0531839505320763,7.96915863085491,0.119431588476403,0.73179681237573,0.999224066494266
"SL1344_1089","yceK",0.0135424041171638,4.13402326886773,0.00120101528394644,0.972558483836648,0.999224066494266
"SL1344_1090","msyB",-0.129784939724595,4.32493816383264,0.0867261319892951,0.770185128856291,0.999224066494266
"SL1344_1092","htrB",-0.0491721048575773,7.3361045588174,0.118313566054845,0.733004830060103,0.999224066494266
"SL1344_1093","yceA",-0.0795283706437134,8.52658257917341,0.305315919697433,0.584210365376873,0.999224066494266
"SL1344_1094","yceI",0.320251399021417,4.82465746565929,1.29837084476371,0.262534378694831,0.999224066494266
"SL1344_1095","yceJ",-0.140579592795851,3.90927598974426,0.133780048728475,0.716827263865303,0.999224066494266
"SL1344_1097","solA",0.00314671653985838,6.70087258584528,0.000208163028055712,0.988573594809225,0.999224066494266
"SL1344_1098","bssS",0.0060130435124263,6.10246417385582,0.000772185263472093,0.97799473794171,0.999224066494266
"SL1344_1099","dinI",0.16986002783236,6.57558660981476,0.654527685649648,0.424165797971462,0.999224066494266
"SL1344_1100","pyrC",0.107206746384191,6.21970262604053,0.396564782381686,0.53310929977386,0.999224066494266
"SL1344_1101","yceB",-0.158291753676712,5.96985827325961,0.839924572631503,0.365921359033291,0.999224066494266
"SL1344_1102","grxB",-0.10769919264651,5.60541616254869,0.221747993126046,0.640740948189456,0.999224066494266
"SL1344_1103","yceL",-0.320636058872007,5.00478092262009,1.48641191739448,0.231227204008547,0.999224066494266
"SL1344_1104","rimJ",0.353554471993561,5.23111285062345,1.79163255358815,0.189675566705812,0.999224066494266
"SL1344_1106","mviM",-0.0687994818841963,5.46239164878429,0.0803839288385881,0.778509890738104,0.999224066494266
"SL1344_1107","mviN",-0.0510357376267826,7.25785374398493,0.106510070973105,0.746168243787646,0.999224066494266
"SL1344_1108","flgN",0.244099768863309,6.77889517351757,1.34367851319196,0.254780218588904,0.999224066494266
"SL1344_1109","flgM",-0.0778526796300651,6.78123762084957,0.0603448464838702,0.808025771023712,0.999224066494266
"SL1344_1110","flgA",-0.0164210066516417,7.62348605903188,0.0112168856808199,0.916280958804552,0.999224066494266
"SL1344_1111","flgB",-0.145006835806107,7.59629970833703,0.601105227816644,0.443650271859426,0.999224066494266
"SL1344_1112","flgC",-0.153150561613562,5.69159073759484,0.360382648165211,0.552304090657871,0.999224066494266
"SL1344_1113","flgD",0.00743372358295211,6.58453388164159,0.00109182062324615,0.973845199454208,0.999224066494266
"SL1344_1114","flgE",-0.221411269863557,7.13648096389229,1.66442421232458,0.205777396601695,0.999224066494266
"SL1344_1115","flgF",0.0704810254569144,6.23546008108636,0.079812336152097,0.779388970310697,0.999224066494266
"SL1344_1116","flgG",-0.259359977531191,6.8167404250752,1.26780701502847,0.268946568651902,0.999224066494266
"SL1344_1117","flgH",-0.109320910792776,5.64395592902297,0.16553117694524,0.686683260100025,0.999224066494266
"SL1344_1118","flgI",-0.120279339052334,6.20733429840814,0.235794120275774,0.630570063987862,0.999224066494266
"SL1344_1119","flgJ",-0.398892439082775,5.80071443881101,2.55640318384064,0.119170090104374,0.999224066494266
"SL1344_1120","flgK",-0.0388119778145516,8.19079198735066,0.0218498702410179,0.883680433215115,0.999224066494266
"SL1344_1121","flgL",-0.027139668767833,7.17851181511732,0.00732708673987704,0.932512467636158,0.999224066494266
"SL1344_1122","rne",0.065075527680511,8.69057572501453,0.174694451325728,0.678620544500983,0.999224066494266
"SL1344_1123","rluC",-0.00826489354875233,8.10757568556623,0.00472780450384318,0.94558722567179,0.999224066494266
"SL1344_1124","SL1344_1124",0.125209573474776,5.60434507259901,0.246258942601362,0.622938495675335,0.999224066494266
"SL1344_1125","SL1344_1125",0.414314176123641,4.18491393149316,1.39561943788364,0.245716807546901,0.999224066494266
"SL1344_1126","maf-a",0.0453895648130689,5.38126241095496,0.0389657168762833,0.844700728008763,0.999224066494266
"SL1344_1127","yceD",-0.151477641301234,11.3344345193605,1.59365159311607,0.215459367279947,0.999224066494266
"SL1344_1128","rpl32",-0.234222390205726,10.9985036497312,2.11565937863009,0.155037677623617,0.999224066494266
"SL1344_1129","plsX",-0.160163494172729,9.39226275640112,1.63129009159373,0.210242251424045,0.999224066494266
"SL1344_1130","fabH",-0.189321507591302,8.27285313795285,2.38512626263511,0.131821604343457,0.999224066494266
"SL1344_1131","fabD",-0.0360568302093715,8.50135913445435,0.0800171574182018,0.779002032678279,0.999224066494266
"SL1344_1132","fabG",-0.0745403819174824,9.22100321437994,0.17022747424134,0.682540709360221,0.999224066494266
"SL1344_1133","acpP",-0.203969359724378,11.781831588581,2.02941427181509,0.163462401836076,0.999224066494266
"SL1344_1134","fabF",-0.047420320482777,10.0321515278824,0.0887643576878648,0.767580482072903,0.999224066494266
"SL1344_1135","pabC",-0.126821127785666,6.86136548086902,0.722738342615081,0.401238470853976,0.999224066494266
"SL1344_1136","yceG",-0.0588705962689148,6.77268172258375,0.177995858960511,0.675776795733081,0.999224066494266
"SL1344_1137","tmk",-0.155102177268438,5.67606855083746,0.493910556247405,0.487007989990282,0.999224066494266
"SL1344_1138","holB",-0.0658875093309626,6.1989398855845,0.129460767928666,0.721233710546283,0.999224066494266
"SL1344_1139","ycfH",0.165054775404539,6.23379448304885,0.957771711957118,0.334712791702374,0.999224066494266
"SL1344_1140","ptsG",0.0233071115718191,7.98281122733692,0.0182133426867868,0.893447733914024,0.999224066494266
"SL1344_1142","ycfF",-0.0366269187034382,5.83711102586542,0.0233742295261019,0.879398384677657,0.999224066494266
"SL1344_1144","ycfM",-0.332166207823943,5.51056729634597,2.20201445090782,0.147111016013904,0.999224066494266
"SL1344_1146","nagZ",0.0970106409131244,5.65823131769777,0.222050745691279,0.640513829465843,0.999224066494266
"SL1344_1147","ycfP",-0.195288357186924,5.64871466485227,0.68964246342716,0.41212260125709,0.999224066494266
"SL1344_1148","ndh",-0.163277811585246,8.02604962085897,1.2817466495875,0.2655548697519,0.999224066494266
"SL1344_1149","ycfJ",0.137478086781885,4.32776307322704,0.243116632862661,0.655713211739571,0.999224066494266
"SL1344_1151","ycfR",-0.28656542453497,7.49790512854617,2.9157575025153,0.096903661076542,0.999224066494266
"SL1344_1153","mfd",-0.00825227142207792,7.52967758350254,0.00334346168331155,0.95423089746829,0.999224066494266
"SL1344_1154","ycfU",-0.169526587421731,7.53354363965375,1.48451411448132,0.231518942083499,0.999224066494266
"SL1344_1155","lolD",-0.150849528548326,5.62283400977104,0.436713400898689,0.513199304781536,0.999224066494266
"SL1344_1156","ycfW",-0.106881079480316,6.91161735339089,0.45612199028642,0.504043522084618,0.999224066494266
"SL1344_1157","ycfX",-0.0189516852115149,6.56054037576977,0.0136420142580007,0.907711633617976,0.999224066494266
"SL1344_1158","cobB",-0.0614943277122854,7.06897697845041,0.176228052145407,0.677295629706988,0.999224066494266
"SL1344_1159","potD",-0.0692859384938727,7.75918222654622,0.16450989176104,0.687597934055605,0.999224066494266
"SL1344_1160","potC",-0.22182804741742,6.52900602441927,1.06348129980903,0.309756834324807,0.999224066494266
"SL1344_1161","sifA",0.00362088921217135,4.88856638536705,0.00019629741449245,0.988904011548141,0.999224066494266
"SL1344_1162","potB",-0.141964313292011,6.78363035563215,0.845526240056777,0.364347141119242,0.999224066494266
"SL1344_1164","pepT",0.260613915460305,4.57096311384871,0.701311904850858,0.408234900182382,0.999224066494266
"SL1344_1165","SL1344_1165",-0.0403088639079154,6.00720312789652,0.0348419346310901,0.853044854936423,0.999224066494266
"SL1344_1166","SL1344_1166",0.114411537628634,3.73718669050065,0.0901751238973609,0.785442522835307,0.999224066494266
"SL1344_1167","ycfD",0.0194965838380437,6.74298105434742,0.0171771524584806,0.896504740243844,0.999224066494266
"SL1344_1170","purB",-0.201231008155353,6.64016692549192,1.30267341696933,0.261759822555377,0.999224066494266
"SL1344_1171","ycfC",0.0252525104609956,6.71993317875824,0.023437025417289,0.879237789215801,0.999224066494266
"SL1344_1172","mnmA",-0.234537684291933,9.45702442176091,0.741761142730645,0.397235415812027,0.999224066494266
"SL1344_1173","ymfB",-0.397330421121079,4.00884746572721,1.36265123133916,0.251260379706768,0.999224066494266
"SL1344_1174","SL1344_1174",0.481014187893821,3.61422521509113,1.04851615628994,0.313133320172488,0.999224066494266
