"","logFC","logCPM","F","PValue","FDR","genenames"
"SL1344_0344",-0.22678860109486,3.48751693360968,0.181033290689219,0.673187839999288,0.792324965096886,"SL1344_0344"
"SL1344_3008",0.242656150862735,3.23324309541158,0.180097890620412,0.67398236967475,0.792844311883598,"stdA"
"SL1344_3139",0.121030761586559,5.15527261010959,0.179919700762778,0.674134001292481,0.792844311883598,"dkgA"
"SL1344_3345",0.0565582568922906,7.717042975515,0.179877220425551,0.674170163289556,0.792844311883598,"mreC"
"SL1344_0597",0.0924301353516655,9.59832639585273,0.179425140249019,0.674968687081541,0.793146845338266,"ahpF"
"SL1344_2956",-0.169553222211691,3.9297868093833,0.179226855774938,0.674724427935116,0.793146845338266,"fucI"
"SL1344_3755",0.0655692489464548,7.11938179811185,0.178979951359805,0.674935160648509,0.793146845338266,"uhpB"
"SL1344_2887",-0.101322612816512,5.38280138041232,0.178689127725336,0.675183599107753,0.793166327216615,"SL1344_2887"
"SL1344_3472",-0.13303770252714,5.15909822911444,0.178533735513816,0.675346124379388,0.793166327216615,"feoA"
"SL1344_3902",0.0814815021223428,6.15788440177606,0.178248265465609,0.675560665776983,0.793206380009513,"yigA"
"SL1344_1621",0.0961658040300662,5.27645750609508,0.177728054017174,0.676006309208532,0.793517686323287,"pspF"
"SL1344_P1_0003",-0.0872160682889436,7.84553221628337,0.17737326089665,0.676583454516185,0.793983146303563,"SL1344_P1_0003"
"SL1344_2929",-0.100438867134039,5.11125604150763,0.176586313501962,0.676987100304972,0.794244807296679,"SL1344_2929"
"SL1344_0400",0.0679198024721359,8.391765039386,0.175438217236579,0.677977134031048,0.795194098506,"tgt"
"SL1344_2423",-0.226942513064696,3.76440515418448,0.174363123821622,0.678954082443026,0.795590113111704,"eutH"
"SL1344_3439",0.0803670668730849,7.04692521892546,0.174212078238833,0.679038695267315,0.795590113111704,"ppiA"
"SL1344_4351",-0.0929471495978814,5.64812684813521,0.174265855496586,0.678992044054529,0.795590113111704,"iolT1"
"StyR-44b",0.057306228300732,11.9183583743727,0.174376694525113,0.678895919101618,0.795590113111704,"StyR-44b"
"SL1344_2178",0.0687651724648135,5.83403342490517,0.173525586818096,0.679634966343148,0.796076555300954,"yeiE"
"SL1344_0328",-0.120018702293255,4.96653500777825,0.173134753971393,0.679975055769223,0.796262745114946,"SL1344_0328"
"SL1344_1789",-0.141005801717476,4.23083205055105,0.172019214808597,0.680948252499225,0.797190018105617,"SL1344_1789"
"SL1344_1881",-0.12699139098071,4.60334370704015,0.179452657669842,0.682591015497305,0.798687810520669,"yecS"
"SL1344_3819",0.0654514354842051,5.85784216506924,0.1703007672954,0.68245471564981,0.798687810520669,"yieH"
"SL1344_0068",-0.0862719530118386,6.26823692656046,0.169731063018881,0.682956112032087,0.798902359897034,"carB"
"SL1344_0677",0.0607884197259151,7.02284220820768,0.168581460476876,0.683970892167391,0.799253533254933,"ybfE"
"SL1344_1543",-0.19314821198792,3.58355934891218,0.168921774677909,0.683670067283501,0.799253533254933,"SL1344_1543"
"SL1344_1778",-0.0605993709661834,6.78342959930495,0.16795113759761,0.684529015628941,0.799253533254933,"SL1344_1778"
"SL1344_2118",-0.173230767517343,4.68283611598081,0.16823978240101,0.68445245109819,0.799253533254933,"fbaB"
"SL1344_2463",0.0848294862423744,5.78512925954765,0.167987094236814,0.68449714460218,0.799253533254933,"purN"
"SL1344_2988",0.0592597618321859,7.25411362552022,0.167978397680927,0.684504852635831,0.799253533254933,"aas"
"CpxQ",0.259273058716641,5.04027529035547,0.169921380760728,0.684128293881233,0.799253533254933,"CpxQ"
"SL1344_2959",-0.106164957022015,5.59434442364437,0.167607429485677,0.684833871519845,0.799397158577068,"fucR"
"SL1344_1734",-0.0769960598225913,6.57185306236799,0.166559472521123,0.685765635785442,0.800272294906504,"nhaB"
"SL1344_1573",-0.100315096775403,5.15900241826042,0.165805529792003,0.68643810931232,0.800831688788589,"SL1344_1573"
"SL1344_3360",-0.0792050184937564,6.04788892636192,0.165613880340447,0.686609334632437,0.800831688788589,"yhdU"
"SL1344_0890",0.0767701163994327,6.25900667680119,0.163893189253159,0.688151867046307,0.802417933033307,"SL1344_0890"
"SL1344_1884",-0.0765259806230243,6.83964977423253,0.163356319516658,0.688635084746936,0.802736878048711,"fliZ"
"SL1344_1996",-0.141075136051699,4.168316989236,0.163183749313897,0.6887906060054,0.802736878048711,"cbiO"
"SL1344_4178",-0.113300851835138,5.24092837615247,0.162889431331559,0.689056068655395,0.802833415798865,"SL1344_4178"
"SL1344_3827",0.0855368868784403,5.77489143216264,0.162101449539659,0.689768176026197,0.803237324983089,"SL1344_3827"
"SL1344_4275",0.0958552032458828,5.20113473673683,0.162297988959328,0.689590372661709,0.803237324983089,"sugE"
"SL1344_2288",0.145457346387678,4.03219768018718,0.160516864822816,0.691206315192394,0.804698877538602,"nuoK"
"SL1344_3783",-0.230627367190668,3.60411336429333,0.159727153846474,0.691926129856861,0.805323607850348,"ccmC1"
"SL1344_0764",0.0987157390844191,5.2336997307309,0.159113276650904,0.69248710531357,0.805484395666765,"hutI"
"SL1344_2384",0.111414781911935,5.00456494037767,0.158953142198499,0.692633646881726,0.805484395666765,"xapB"
"SL1344_2504",0.115046085438986,7.51605816166499,0.160469156233661,0.692289532624646,0.805484395666765,"nifU"
"SL1344_2591",-0.15349996791218,4.04804570179902,0.20426082190478,0.692797202005468,0.805484395666765,"gpO"
"SL1344_3106",0.129500967121582,4.85711824142136,0.158406780288109,0.693134278314258,0.805663217205044,"SL1344_3106"
"SL1344_1153",-0.056069176102597,7.52967758350254,0.157761452027776,0.693726886953771,0.805925844357499,"mfd"
"SL1344_3163",-0.0762919290003891,6.60699106353,0.157850515907438,0.693645015418321,0.805925844357499,"ygiD"
"SL1344_1222",-0.150660660869901,4.28281555116185,0.156625389873896,0.694773569730112,0.80692856341706,"SL1344_1222"
"SL1344_3289",0.0707561546890214,6.41664656260628,0.156325041379085,0.695051024341746,0.807037586636639,"yrbK"
"SL1344_4101",-0.178128079512165,4.45956473747467,0.156325283491084,0.695304997064743,0.807119294189757,"thiF"
"SL1344_3480",-0.0826798730053932,5.83551874659551,0.154641388901511,0.696612094624267,0.808423117203875,"malQ"
"SL1344_3305",-0.083510930477449,6.08156418767932,0.154425234488941,0.696813223521955,0.808443106519534,"codB"
"SL1344_2415",-0.161237531224988,3.62841142007954,0.15728972721398,0.697143083006374,0.808612399181008,"SL1344_2415"
"SL1344_P2_0078",-0.131662642819068,4.31995705135539,0.15359042543843,0.697591536979535,0.80891912333475,"SL1344_P2_0078"
"SL1344_1903",0.0909060540792557,5.91443228867115,0.153152832579231,0.698000494105203,0.809179897702129,"fliK"
"SL1344_P2_0080",-0.0938207469156836,5.7166655743174,0.152722413716648,0.698403406650321,0.809433529036333,"rci"
"SL1344_2860",0.0763844306935654,6.74418426091869,0.152305291037762,0.698794499732271,0.809459979136512,"iacP"
"SL1344_4368",0.0616617944887157,7.27714098493065,0.152464344860935,0.698645298344646,0.809459979136512,"pmbA"
"SL1344_4151",0.215930209328721,3.60860039440318,0.151585346691405,0.699470976690213,0.810030140550625,"SL1344_4151"
"SL1344_0781",0.207821875338461,3.60416679666185,0.149514070023123,0.701427608255984,0.811656844025412,"moaD"
"SL1344_2620",0.0646098771321901,12.0584630517637,0.149512011000806,0.701429561067457,0.811656844025412,"clpB"
"SL1344_4202",0.129269157388363,4.71148785917831,0.149820852378355,0.701136823810051,0.811656844025412,"soxR"
"SL1344_3489",0.0642457496676849,6.73126780056933,0.148487322337547,0.702403323626412,0.812569739647818,"glpR"
"SL1344_1413",-0.163108483942171,3.8590976010311,0.147828318014865,0.703031623170017,0.812980840585021,"ydgE"
"SL1344_3197",-0.0724204380551317,6.60741547276711,0.147726792737387,0.703128561397691,0.812980840585021,"ygjT"
"SL1344_0585",0.136530670232853,7.02925191864929,0.148235286851769,0.703885246087615,0.813641741204617,"entB"
"SL1344_2708",-0.0953634628911151,4.99326910166173,0.146275222223611,0.704518761889368,0.813945986140778,"cI"
"SL1344_3959",0.0986171493854466,5.10529002937508,0.146404699183656,0.704394437542577,0.813945986140778,"SL1344_3959"
"SL1344_0566",0.0932430530250051,5.70808627012318,0.145230347822353,0.705524378165895,0.814893632794869,"nfnB"
"SL1344_0456",-0.25491729382847,3.12284599914274,0.144542251258824,0.706188893229596,0.815081059202785,"glnK"
"SL1344_2785",-0.125983102242395,4.29859912908243,0.144486418371626,0.706242892289219,0.815081059202785,"ygaC"
"SL1344_3030",-0.130030964703115,4.42086235797949,0.144603459553703,0.706129709074989,0.815081059202785,"gcvH"
"SL1344_4240",0.107528555805318,4.73488109052693,0.143778434480221,0.706928663874048,0.81565837438066,"dcuR"
"SL1344_1873",-0.0810294538867858,6.14488679901428,0.142948501258706,0.707735029851408,0.816374492581157,"SL1344_1873"
"SL1344_2369",-0.13791862683066,4.42697402660611,0.142722701135155,0.707954882293603,0.816413867408888,"lpxP"
"SL1344_2281",-0.0947915035027927,4.99580141762968,0.142092341721789,0.708569694803507,0.816694383417991,"elaA"
"SL1344_4527",0.139396029157592,4.37131660272415,0.142190015848802,0.708474327498195,0.816694383417991,"lasT"
"SL1344_0793",0.0977451360861114,5.22904413246554,0.141201267727812,0.709441462884308,0.817273833673859,"ybhF"
"SL1344_1137",0.0832574322450129,5.67606855083746,0.141198417931529,0.709444255982586,0.817273833673859,"tmk"
"SL1344_0113",-0.0892860832750177,5.0499564867153,0.140543492162154,0.710087009420899,0.81744162554397,"leuA"
"SL1344_2527",0.0631709761303597,6.60340502865797,0.140760113418369,0.709874224923334,0.81744162554397,"purG"
"SL1344_3355",0.0592657978143561,6.73413564971852,0.14048167773008,0.710147763410469,0.81744162554397,"panF"
"SL1344_1084",0.115847667142269,5.06443512323223,0.140061428612296,0.710561208974412,0.817703422683643,"SL1344_1084"
"4.5S",0.0741837883322017,12.3389136287687,0.139540026640624,0.711075156984598,0.818080709265714,"4.5S"
"SL1344_0711",0.124192138184094,4.64541394109782,0.137838624650559,0.712759909698111,0.818168192802281,"abrB"
"SL1344_1182",0.0787596539417178,5.91469156251566,0.137584702997559,0.713012362744663,0.818168192802281,"cspH"
"SL1344_1596",0.120312578923196,4.58510106350261,0.138015240850232,0.712584471451644,0.818168192802281,"SL1344_1596"
"SL1344_1761",0.0838594622777278,5.71848242247175,0.138190619067499,0.712410389680605,0.818168192802281,"SL1344_1761"
"SL1344_1787",0.104122455903359,4.97729513243088,0.137588282625829,0.713008801973266,0.818168192802281,"SL1344_1787"
"SL1344_2472",-0.0473630374015331,7.94866517678146,0.139006560565009,0.711602133874237,0.818168192802281,"guaB"
"SL1344_2794",-0.0645351121361396,7.33047919917921,0.138069098010207,0.712530998992225,0.818168192802281,"proV"
"SL1344_3429",0.0546215022268863,6.69742721934454,0.138114627807987,0.71248580369878,0.818168192802281,"yheT"
"SL1344_3894",0.0485069558069994,8.81446378993405,0.138923095148111,0.71168468847399,0.818168192802281,"cyaA"
"SL1344_4218",0.123903074589604,4.53416443249795,0.138126072246358,0.712474444679459,0.818168192802281,"nrfG"
"SL1344_2487",0.0496259204559039,7.79946365928317,0.137082268810474,0.713512675485067,0.818528632941637,"yfgB"
"SL1344_3747",-0.101932415625006,5.02630324658494,0.136467834582161,0.714125938834989,0.819018426067991,"SL1344_3747"
"SL1344_3246",-0.0776876016921814,5.74727151769565,0.135992372741796,0.714601575589799,0.819136512723013,"yhbT"
"SL1344_4441",0.122180485863719,4.13062785933377,0.136141117784459,0.714452674114978,0.819136512723013,"SL1344_4441"
"SL1344_1282",0.0991827282902074,4.78223275395688,0.134957630880249,0.715639982474767,0.819685607858019,"SL1344_1282"
"SL1344_1688",-0.0937878246571154,5.10871740487385,0.135017770461031,0.71557950605564,0.819685607858019,"SL1344_1688"
"SL1344_2874",0.223760087666273,3.87959240545303,0.13556767900994,0.715396480630175,0.819685607858019,"invB"
"SL1344_2847",-0.132124217693629,6.06758687825545,0.135553293587469,0.715941480571427,0.819817334876789,"hilC"
"SL1344_1753",-0.0789745839501644,6.0195372139711,0.134422756595182,0.716178528700365,0.819875211501773,"pabB"
"SL1344_0761",0.0885389378016712,5.66856656591511,0.133997009987429,0.716608070152035,0.819939894947513,"ybhA"
"SL1344_4446",0.100880723420124,5.09177185907343,0.134109902164494,0.716494096183474,0.819939894947513,"yjiJ"
"SL1344_0710",0.123295489692602,4.99849481801838,0.133794548251967,0.716812608846497,0.819960507022952,"nei"
"SL1344_2072",-0.0593066330510871,7.17109437471517,0.133570931665906,0.717038724049089,0.820005783277783,"rfbA"
"SL1344_2787",-0.0761872165999281,5.73163781436093,0.132175429242663,0.718454704444243,0.821411412415317,"SL1344_2787"
"SL1344_1527",-0.08335448659968,5.73281803982787,0.130989563435555,0.719664658304978,0.822580821089101,"ydcX"
"SL1344_1300",-0.114770635353123,4.52073649469542,0.130686227866385,0.719975152576861,0.822721801592898,"SL1344_1300"
"SL1344_0157",-0.111981656783823,5.11084988512729,0.129457032071402,0.721237557601336,0.823094575081899,"yacH"
"SL1344_1094",0.096999460129162,4.82465746565929,0.129576173289629,0.721114901104184,0.823094575081899,"yceI"
"SL1344_2437",0.0725434195001338,6.05679372312162,0.129945997062099,0.720734572062704,0.823094575081899,"tktB"
"SL1344_3176",-0.0805868407449858,5.57115255764556,0.129670144320066,0.72101820250237,0.823094575081899,"ygiM"
"SL1344_3906",-0.0474093732627822,8.0456535067342,0.129981790361682,0.720697794581082,0.823094575081899,"corA"
"SL1344_1058",0.127354383623209,4.48238270898409,0.12923430084227,0.721467032147347,0.823125903562675,"wrbA"
"StyR-44d",-0.0510919879305703,12.1548911570748,0.129067046193945,0.721639497800398,0.823125903562675,"StyR-44d"
"SL1344_3105",-0.162252374589836,3.41420572696456,0.128317625144864,0.72241382563048,0.823581736896159,"SL1344_3105"
"SL1344_P2_0004",0.163273895703567,3.81765041122302,0.128380531710462,0.722348730144155,0.823581736896159,"yacB"
"SL1344_3290",0.0661251671086518,6.08465574346506,0.127988402664397,0.72275479872672,0.823756830490708,"yhbN"
"SL1344_1458",-0.141161286959694,3.91215932702217,0.127086662235437,0.723691271841811,0.82461037610591,"SL1344_1458"
"SL1344_3790",0.0821321077479633,6.36960580670405,0.126415270108284,0.724447465566612,0.825258113146106,"torR"
"SL1344_0893",0.0940813332499904,5.13139184956728,0.126048153453427,0.724774446156827,0.825416700856324,"aat"
"SL1344_0148",-0.09546339135937,5.34936654205118,0.125114220535661,0.725752858707747,0.82567535374722,"SL1344_0148"
"SL1344_0791",0.0861437338046697,5.09567204716547,0.127751573257268,0.725675231283803,0.82567535374722,"ybhR"
"SL1344_1773",-0.074477961895714,7.68061958246002,0.12552778364492,0.725577785963485,0.82567535374722,"htpX"
"SL1344_2715",-0.14325876936849,3.79407956287308,0.1253299124123,0.725526529189083,0.82567535374722,"SL1344_2715"
"SL1344_1051",-0.0874017699341516,5.64142113831009,0.124489018242909,0.726410141527374,0.82620930974239,"cbpA"
"SL1344_0632",-0.0894219912996341,5.01340565028648,0.123239617740219,0.727729249440611,0.827401170758346,"cobD"
"SL1344_2278",-0.0846125034098349,5.19327059031656,0.12314026379585,0.727834469363631,0.827401170758346,"menD"
"SL1344_1726",0.0961860604719968,6.77026647954775,0.123143578137987,0.72841369791251,0.82784555740005,"ycgR"
"SL1344_0493",0.0819519165898471,5.24954177550366,0.121588965291051,0.72948359660423,0.828847219093356,"ybbJ"
"SL1344_1658",0.081221702989995,5.42938968852635,0.121350054670389,0.729738623286675,0.828922735909102,"trpA"
"SL1344_4442",0.0793242881493319,6.04943714018457,0.120192226605524,0.730978570443316,0.830116712908503,"yjiE"
"SL1344_2973",-0.0479348547611158,7.02607446673235,0.118971016642645,0.732293686258972,0.830966196384729,"ptr"
"SL1344_3615",0.058979584059581,8.53828889660224,0.119123103586207,0.732129492722008,0.830966196384729,"cspA"
"SL1344_3622",0.130871549524146,3.59196697485576,0.119015386016336,0.732245772784499,0.830966196384729,"SL1344_3622"
"SL1344_1740",-0.0614572870485106,5.99988780431861,0.118340725713338,0.732975408483186,0.831310602603737,"ycgM"
"SL1344_3090",0.131956518813977,4.27601458736186,0.118345711107,0.732970008305831,0.831310602603737,"yqgA"
"SL1344_1883",0.0615988995314353,6.57566197183598,0.117825598679759,0.733534082958801,0.831321713079887,"fliY"
"SL1344_2275",-0.0907684606487229,4.95562056622682,0.142962235309489,0.733741639388071,0.831321713079887,"menC"
"SL1344_3539",-0.195910396647455,3.65704711319623,0.118030770334688,0.733311402901625,0.831321713079887,"yhhM"
"SL1344_3921",-0.10395027806722,5.32346079031781,0.11764008661158,0.733735612926804,0.831321713079887,"dlhH"
"SL1344_4163",-0.0856168763126022,5.01764476190577,0.117184216529817,0.734231602433634,0.831662490156727,"malG"
"SL1344_4170",-0.0635621820915452,6.64095009552647,0.114832626765102,0.736807468720944,0.834365180962718,"ubiC"
"SL1344_4207",-0.147335937219476,3.48968192073741,0.114060831216733,0.737659292361331,0.835114666294209,"SL1344_4207"
"SL1344_1314",0.108973055213093,4.69557791261656,0.113643441775946,0.738121303023397,0.835422566449756,"orf32"
"SL1344_2067",0.0506702856907472,9.00091835021767,0.112727643062545,0.739138335885433,0.836143109766434,"rfbH"
"InvS",0.136106929560737,4.53759415350449,0.11285781409344,0.738993495117447,0.836143109766434,"InvS"
"SL1344_4125",-0.0800674387357034,5.34789441309031,0.112509328469738,0.739381463233992,0.83620296176399,"pepE"
"SL1344_2992",0.0601124314651098,6.04365097507608,0.112308399588767,0.739605461511688,0.836241154528133,"lysR"
"SL1344_3069",0.0521535736834956,6.60870820154395,0.111696789296684,0.74028867158462,0.836721069101934,"yggJ"
"SL1344_4007",-0.0576899571710482,7.77008444900644,0.111587842482508,0.740410591175278,0.836721069101934,"cpxA"
"SL1344_3215",0.101986160246429,4.8966226087038,0.11120025325138,0.740844870923395,0.836996672469608,"tdcC"
"SL1344_4254",0.0725696023787113,5.41684770863706,0.110472320715858,0.741662777622962,0.837705439473417,"SL1344_4254"
"SL1344_3037",-0.0860082171964202,5.37196803528403,0.109998903117855,0.74219632201215,0.838092738650247,"ygfA"
"SL1344_1537",-0.054245650803983,6.87127827213004,0.10975678648987,0.742469682788832,0.838186113389755,"SL1344_1537"
"SL1344_2606",0.0644591058321955,5.90294561823603,0.150565145277606,0.743178186312279,0.838770553794295,"yfiC"
"SL1344_2240",-0.0580293911249967,6.82225704066883,0.108401620755292,0.744005955284113,0.839489265767187,"rcsC"
"SL1344_3408",0.0558994126697801,9.36639572074348,0.107987253333377,0.744477828250306,0.839806141387823,"rpsJ"
"SL1344_0120",0.0405098310009676,8.58610366363077,0.107459217653465,0.745080603882552,0.840270480930656,"mraW"
"SL1344_3663",-0.0769001195200818,5.2628484140972,0.106705271792714,0.745944122634473,0.8410285619649,"SL1344_3663"
"SL1344_1694",0.0678244506888269,6.23760234205946,0.105699188424962,0.747101711173338,0.84190185140169,"narX"
"SL1344_2495",0.0612722948266862,6.00598516427397,0.10586178262713,0.746914219464917,0.84190185140169,"SL1344_2495"
"SL1344_0002",-0.0360987810761821,8.28938188893977,0.104222443061148,0.748811952336882,0.843480282390165,"thrA"
"SL1344_P1_0002",0.0582174393218326,5.8937991383939,0.104158630545649,0.748886156089357,0.843480282390165,"SL1344_P1_0002"
"SL1344_1626",0.0765059848701508,4.76784809948145,0.109353945542394,0.749426630111525,0.843656713436688,"sapF"
"SL1344_2726",0.0626167386527819,6.03186300142355,0.103765193991316,0.749344216630485,0.843656713436688,"SL1344_2726"
"SL1344_1398",-0.0742067468939124,5.88711957430631,0.103024656610289,0.750209004514418,0.84419419845461,"fumA"
"SL1344_2255",0.0732985071367472,5.54568720080838,0.102957023975973,0.75028815590586,0.84419419845461,"glpC"
"SL1344_0040",0.0579713560260202,7.26262207877854,0.1025982278031,0.750708541436556,0.844272257730433,"nhaA"
"SL1344_2362",0.112669137492415,4.44613663443911,0.102406344545936,0.750933696025021,0.844272257730433,"yfdC"
"SL1344_3824",-0.0762843633260801,5.6402522584588,0.102421285856308,0.750916155621484,0.844272257730433,"pstS"
"SL1344_1875",0.0660964121251377,6.10215167847726,0.101882422386037,0.751549652647655,0.84453278963167,"pgsA"
"SL1344_2614",0.0478854063537066,6.78950679239992,0.101924820132772,0.751499742154469,0.84453278963167,"yfiP"
"SL1344_3298",0.051763988679629,6.63994465076133,0.101538379012747,0.751955084292339,0.844772438167422,"mtgA"
"SL1344_3846",-0.0428661684237721,7.24431396297624,0.101292348083638,0.752245480302629,0.844882762240766,"yieN"
"SL1344_0458",-0.0554814401419848,6.12523806680801,0.101111836609499,0.752458789893671,0.844906472636674,"tesB"
"SL1344_0661",-0.101922565683503,4.63955233935888,0.10058605063505,0.753081309031921,0.845389538943903,"SL1344_0661"
"SL1344_0913",0.15932079501287,3.64026850445327,0.0987610918527784,0.755256056993391,0.847614405550918,"ycaP"
"SL1344_0822",0.0543521702079917,6.18316321575964,0.0985568026089563,0.755500875653257,0.847672753795742,"moeA"
"SL1344_3970",-0.177845116218673,3.43263494671248,0.0982445590981887,0.755875606360765,0.847876796520011,"yihV"
"SL1344_3593",-0.0999196090321572,4.61518435355172,0.0980456660941678,0.756114644373519,0.847928565476018,"dppD"
"SL1344_1541",-0.133165629273119,3.90793381268049,0.0978294679099317,0.756374783374431,0.84800396524203,"rimL"
"SL1344_2615",0.061615215439983,8.43112771262223,0.0968878197296125,0.757671260078022,0.849240912621873,"yfiQ"
"SL1344_2502",-0.0872248205085085,6.73402773701974,0.0965403230160792,0.758481264434157,0.849863464057603,"hscB"
"SL1344_3798",-0.0489855433836598,6.71489403385104,0.0959798737694121,0.758613337798461,0.849863464057603,"yidA"
"SL1344_0352",-0.044904860581002,6.94689200814997,0.0953687572759328,0.759358171809754,0.850481152426925,"mod"
"SL1344_1061",0.064651308906384,5.85113857234778,0.0946897399377538,0.76018884340445,0.850977885308368,"SL1344_1061"
"SL1344_1281",0.0524114667436581,6.39191932839229,0.0947954768719244,0.760059276413032,0.850977885308368,"aroH"
"OmrA",0.100464199094896,4.58020862425143,0.0940222577635403,0.761008594767375,0.851678661557378,"OmrA"
"SL1344_0300",0.0869436065927021,4.92001027846098,0.0929964342805635,0.76227467768447,0.852264328430244,"sinR"
"SL1344_0431",-0.0831066447767737,4.83313180088199,0.100826431692646,0.762207549146983,0.852264328430244,"SL1344_0431"
"SL1344_2731",-0.116207568647666,4.00274976731259,0.0929259237171406,0.762361983039587,0.852264328430244,"SL1344_2731"
"SL1344_2791",0.0948270754021376,4.97277564923625,0.0922031126088357,0.763259059318468,0.852264328430244,"nrdI"
"SL1344_3125",0.102351358868183,4.11598143673217,0.0920330851011684,0.763470638161579,0.852264328430244,"yghW"
"SL1344_3171",-0.106612041456863,3.99094124568271,0.0920386002616139,0.763463771850441,0.852264328430244,"SL1344_3171"
"SL1344_3664",-0.11561112315727,4.30979971830715,0.0920956411628404,0.763392769789744,0.852264328430244,"SL1344_3664"
"SL1344_3686",0.131116216726075,4.02331670519274,0.0924716236413577,0.762925364008062,0.852264328430244,"yibR"
"SL1344_3814",-0.0632009039898193,6.01181692738333,0.0924833100085527,0.762910852688029,0.852264328430244,"yidY"
"SL1344_4311",0.136587918055685,3.60802519600177,0.0928663619929037,0.762435759944011,0.852264328430244,"yjfN"
"SL1344_1433",0.0535625091184919,6.54798704127928,0.0915993382866802,0.764011354798609,0.852651412971486,"ynfB"
"SL1344_1121",-0.0948317480001423,7.17851181511732,0.0919044024264814,0.764443632082635,0.852917311328747,"flgL"
"SL1344_2399",-0.0709960986709931,5.13546686638076,0.0910635436906746,0.764681223305746,0.852965911609252,"ptsJ"
"SL1344_1921",0.0818878206954558,4.73970940831896,0.0904287872014057,0.765477612042119,0.853637641435098,"yedJ"
"SL1344_0751",-0.0806960044538264,5.33346177689833,0.0900395975710012,0.765967415127563,0.853818718014565,"galK"
"SL1344_1438",-0.066428555116347,5.41803426484004,0.0899911721386717,0.766028440366116,0.853818718014565,"ydfI"
"SL1344_1406",0.0748582058283878,5.53343547241441,0.0897693445681873,0.766308214739949,0.85391404613354,"ydgC"
"SL1344_0457",0.092677398366542,5.40322816175254,0.0895563330666886,0.766621083001081,0.85404619383496,"amtB"
"SL1344_2254",-0.11803068138475,3.87696889631639,0.0873512209955984,0.769382814418337,0.85690571375298,"glpB"
"SL1344_4390",-0.099908364058424,4.13318022953902,0.0869947498282356,0.769839967740667,0.857197694576487,"pyrI"
"SL1344_0337",-0.14619166255115,3.65508875125459,0.0868124846226227,0.770074106421898,0.857241269139191,"SL1344_0337"
"SL1344_2763",-0.0648924696298659,6.27780013424758,0.0857048079415943,0.771502823270639,0.858614281290565,"pipB2"
"SL1344_2499",0.063694534233423,8.07474154216882,0.0856886805491863,0.771829371437118,0.858760292796146,"yfhJ"
"SL1344_1673",-0.0490265793247074,6.65168105499115,0.0847807750642067,0.772702374861962,0.859079322178347,"oppF"
"SL1344_2778",-0.124546607168984,3.80586049405742,0.0847901700179176,0.772690142943977,0.859079322178347,"ygaE"
"SL1344_3249",-0.100009899648071,4.26763567149959,0.117247002995906,0.772610730151218,0.859079322178347,"yhbW"
"SL1344_0432",-0.0756912904878961,5.17252745284873,0.0843363882394746,0.773281795509167,0.859288870843857,"SL1344_0432"
"SL1344_2600",-0.0726429584622968,5.03395014502127,0.0844124886766282,0.773182453251968,0.859288870843857,"SL1344_2600"
"SL1344_2576",-0.148864488341247,3.20751106947696,0.084043319815863,0.77366482551697,0.859497238557644,"SL1344_2576"
"SL1344_P2_0040",-0.0584645436234479,6.1223309577411,0.083601204306143,0.774244030007228,0.859923384515354,"yddA"
"SL1344_3576",-0.093161866840252,7.08150699722118,0.0839105891621901,0.77463911007168,0.860112631247856,"yhjH"
"SL1344_4056",0.105912168017879,7.63741230818959,0.0839126739314869,0.774805736974865,0.860112631247856,"katG"
"SL1344_0875",0.0843891081386473,5.04266600882826,0.0816050536574216,0.776880062882683,0.861828592227623,"hcr"
"SL1344_1001",-0.0344895390174249,8.24442774926775,0.0816469555049906,0.776824371986509,0.861828592227623,"rlmL"
"SL1344_2159",-0.1195908196437,4.28747025880986,0.0815602315577036,0.776939652183364,0.861828592227623,"yohK"
"SL1344_2933",-0.055377991076278,5.93878746728752,0.080895031207385,0.777826105138181,0.862376685545383,"mazG"
"SL1344_3141",-0.0740634418070284,5.24020012685858,0.0809462061743512,0.777757768971773,0.862376685545383,"SL1344_3141"
"SL1344_0052",0.0417261243812137,6.31259446615358,0.0931771797643663,0.778112048822725,0.862476189264927,"rihC"
"SL1344_3599",0.0567086591483056,5.7897450468348,0.0804974637811605,0.778357793495511,0.862531096598504,"SL1344_3599"
"SL1344_P2_0092",0.0961153888940239,4.23589356174496,0.0803240810710673,0.778590112687952,0.862571102665382,"pilO"
"SL1344_P2_0088",0.100322904084232,4.77521021148709,0.0800091515845305,0.779012788681131,0.862821924676808,"pilS"
"SL1344_3170",0.074989249823019,5.09485061022498,0.101757718517421,0.779434470691766,0.86307151968791,"glgS"
"SL1344_0824",0.053373916993836,6.28792974040855,0.079415865566459,0.779811507232904,0.863271565297368,"yliA"
"SL1344_2949",-0.0362347201222734,7.53357170589259,0.0790965482431663,0.780242728284249,0.863531478735538,"ygdH"
"SL1344_3195",0.0876828365392627,4.08996379733716,0.0834986804147074,0.780866704247842,0.864004538603955,"ygjQ"
"SL1344_1302",0.0948507889929454,4.44386139674268,0.0783780448297809,0.781216482634231,0.864174045712149,"SL1344_1302"
"SL1344_1146",0.0563519065057285,5.65823131769777,0.0778503240357555,0.781934753968172,0.864533781606466,"nagZ"
"SL1344_2328",-0.0974165388779365,4.46802883409947,0.0778501343169068,0.781935012663173,0.864533781606466,"SL1344_2328"
