"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"rfaJ",0.0530385583261481,6.11727212295274,0.0484838794211465,0.827049350849051,0.940342294666174,0.940342294666174
"yieM",-0.0416548259901094,6.04807466844946,0.0484374189077962,0.827130869240974,0.940342294666174,0.940342294666174
"SL1344_4253",0.0507944312226624,5.4421073161732,0.048957880783358,0.826220013054488,0.940342294666174,0.940342294666174
"yafS",0.0451487956845206,7.03612198935707,0.0480973871942623,0.827728733372704,0.940577606292605,0.940577606292605
"napB",0.0980662865181479,3.68327013781319,0.0526531790188219,0.82803351598748,0.940577606292605,0.940577606292605
"SL1344_3732",0.0994482205312079,3.76731231831519,0.0564270746210201,0.828033516003727,0.940577606292605,0.940577606292605
"dmsA1",0.0617007184802349,5.37698239960561,0.0477534577910929,0.828335711093352,0.940677805726266,0.940677805726266
"SL1344_0337",0.105293537776838,3.65508875125459,0.0475869734531491,0.828630351748902,0.940769376624012,0.940769376624012
"yfdZ",-0.0469391140714702,7.42832900630788,0.0471943851283646,0.829436443029661,0.941393592902157,0.941393592902157
"ytfH",0.05861219394152,4.84375495560571,0.055218794082213,0.829608457439253,0.941393592902157,0.941393592902157
"acnB",-0.0390306207354666,7.0779321318189,0.0464163571211943,0.830717525457243,0.94205402975152,0.94205402975152
"nanE",0.0665951487787226,4.4084566424863,0.046404418947049,0.830738952106918,0.94205402975152,0.94205402975152
"argDb",0.0591446666709193,7.07342713527506,0.0464539943244828,0.830833365183495,0.94205402975152,0.94205402975152
"STnc1460",-0.0328703223879018,10.5252621170662,0.0459997832749225,0.831466907624188,0.942529274346552,0.942529274346552
"yhdV",-0.0455316070440444,6.51286998799412,0.044891867630919,0.833477422746674,0.944537991605865,0.944537991605865
"resA",0.0965394538252075,4.11514071097664,0.0447872229888165,0.833668655011546,0.944537991605865,0.944537991605865
"melR",0.0912041422975928,3.92691130551186,0.0445494643140411,0.834104016256093,0.944787749410406,0.944787749410406
"glgA",0.0537045270800313,5.76892716981932,0.0443173712826257,0.83453017656722,0.945026959348145,0.945026959348145
"sirC",0.049145015477053,5.58967430141985,0.0441845499828458,0.834774582992542,0.945060279895755,0.945060279895755
"map",0.0257111691415711,7.87080532744891,0.0428116710560247,0.837323673170764,0.945889449871994,0.945889449871994
"sciO",0.101761437397293,4.25037144814434,0.0431288800118899,0.836730946840714,0.945889449871994,0.945889449871994
"gtrBa",-0.261761836095344,4.96850255931462,0.0431864874926743,0.837443525682848,0.945889449871994,0.945889449871994
"nfnB",-0.0519603121406356,5.70808627012318,0.0427979200118242,0.837349419688854,0.945889449871994,0.945889449871994
"manA",-0.0383056823210836,6.58716338105544,0.042793330944492,0.8373580129068,0.945889449871994,0.945889449871994
"iscA",-0.050685586694569,8.51256683651625,0.0430342253725228,0.837258994083751,0.945889449871994,0.945889449871994
"gltS",0.0383558033068439,7.51696151312766,0.0429152626474094,0.83712985393527,0.945889449871994,0.945889449871994
"frdD",-0.0873978370117808,3.7710183139114,0.0430517266768224,0.836874903002207,0.945889449871994,0.945889449871994
"yafA",0.103648531772072,4.18352316926049,0.0434948311280582,0.836049963492173,0.945889449871994,0.945889449871994
"bioC",-0.0541383418452112,6.21733799853615,0.0424484472947822,0.838108497626642,0.94624953641309,0.94624953641309
"SL1344_2206",-0.0924016840971374,3.97577563263617,0.0423487331228837,0.838192833210321,0.94624953641309,0.94624953641309
"sciD",0.071339238654546,4.91021340085672,0.0419078016297336,0.839025298162017,0.946730226012945,0.946730226012945
"ycfR",-0.0341479081870827,7.49790512854617,0.0416792764259963,0.839458544401556,0.946730226012945,0.946730226012945
"hyaF2",0.0970735012535142,4.21966834218209,0.0418048124529755,0.839267284321477,0.946730226012945,0.946730226012945
"hdeB",0.0589926149013548,5.33621783577124,0.0416679352825191,0.839480077570168,0.946730226012945,0.946730226012945
"sufA",0.0652479140428274,6.36341659535487,0.0412181340827674,0.840680221607697,0.947751970281731,0.947751970281731
"ypfI",0.0402543952796428,6.33904355565287,0.0409668150609404,0.840817262078879,0.947751970281731,0.947751970281731
"SL1344_0746",0.0655477430242744,4.27781306289894,0.0485566516095567,0.841054695913162,0.947776581193094,0.947776581193094
"SL1344_0272",-0.0798645862996542,3.87593256183488,0.0401774508447985,0.842337096943895,0.948735300580416,0.948735300580416
"dkgA",-0.060810164189428,5.15527261010959,0.0402690688288578,0.842159903485517,0.948735300580416,0.948735300580416
"yqaB",0.0331076045997054,7.72914589540375,0.0399426974176519,0.842792083433626,0.949004610341758,0.949004610341758
"ybaE",0.059764941503375,4.90548876245475,0.0393169738492359,0.844011670724989,0.94908611065414,0.94908611065414
"ybdH",-0.0464370545589511,5.42085743654307,0.0391600694196039,0.844319071198935,0.94908611065414,0.94908611065414
"btuD",-0.068976153938498,4.48341370277299,0.0395660857524571,0.843524929368785,0.94908611065414,0.94908611065414
"blr",-0.0437132751900469,6.98681775221238,0.0395233079822892,0.843673286668651,0.94908611065414,0.94908611065414
"SL1344_1426",0.0487196915709427,5.32678829773713,0.0392899379629202,0.844064592715538,0.94908611065414,0.94908611065414
"ypeC",0.0622590548752536,6.41196504821733,0.039193071317473,0.844375745852671,0.94908611065414,0.94908611065414
"sitC",-0.163306713913058,4.76550099005503,0.039723415699438,0.843861640985283,0.94908611065414,0.94908611065414
"hemN",-0.0287328694829248,8.11294731877798,0.0388499676935145,0.844928499180106,0.949221999078903,0.949221999078903
"rsmC",-0.0251889941862798,7.69484414541477,0.0389022230921798,0.844825627405286,0.949221999078903,0.949221999078903
"STnc1210",0.0848899034531425,4.06850598578883,0.0383602087158563,0.8458961735958,0.950066320676325,0.950066320676325
"SL1344_2824",0.0955034331431677,3.77663184346298,0.038232212316035,0.846150128073273,0.950108802812288,0.950108802812288
"yfhP",0.0508222873992677,8.12802067707467,0.0381797877162519,0.84665280449202,0.950430472049775,0.950430472049775
"cyoB",-0.0644899901094988,8.9239251781817,0.0371679897466373,0.848889441100373,0.950756174032418,0.950756174032418
"gltK",0.0657114233225305,4.82765239515575,0.0375079787855705,0.847595456525097,0.950756174032418,0.950756174032418
"ybiU",0.0490886383292669,5.15502014677539,0.0371414517900773,0.848332447023136,0.950756174032418,0.950756174032418
"anmK",-0.0442762166230102,5.63510793789125,0.0369559227847745,0.848706937027634,0.950756174032418,0.950756174032418
"galS",-0.0956638261192787,4.00659337097588,0.0369547415220002,0.848709324527139,0.950756174032418,0.950756174032418
"SL1344_2662",0.057926625669919,4.96446175650591,0.0372102929428677,0.848193738333114,0.950756174032418,0.950756174032418
"SL1344_3116",0.0950173735188384,3.57712566297761,0.037505972493659,0.847599480453314,0.950756174032418,0.950756174032418
"iolD",0.0598873237402944,4.56169447613535,0.0370477907626955,0.848886601600694,0.950756174032418,0.950756174032418
"trbA",0.0766343749592322,7.18314077525041,0.0378983554848437,0.847271580066141,0.950756174032418,0.950756174032418
"sciB",0.0388333643506668,6.66394104634784,0.0356355362512722,0.851400793063279,0.951216509075463,0.951216509075463
"araJ",0.0494935824884451,5.66788995672933,0.0577251566722221,0.851404759350559,0.951216509075463,0.951216509075463
"acrR",-0.0324769397990983,6.58486155133805,0.0354095085406395,0.851867093352012,0.951216509075463,0.951216509075463
"fimY",0.0952260590515409,4.00330896022119,0.0357775007170161,0.85110870059583,0.951216509075463,0.951216509075463
"fimW",0.0996052653587139,3.60542535015562,0.0388511483636533,0.849615573587972,0.951216509075463,0.951216509075463
"yceK",-0.0762591206714513,4.13402326886773,0.0353906240908158,0.85190612213296,0.951216509075463,0.951216509075463
"hyaC",-0.134307672199621,3.52263512116975,0.0355684866073187,0.851538957680296,0.951216509075463,0.951216509075463
"SL1344_1958",0.0365403005431152,6.18871328075743,0.0355609655105116,0.851554464307737,0.951216509075463,0.951216509075463
"glnE",-0.0280702831027939,7.13665886932071,0.0362404477692854,0.850160336868999,0.951216509075463,0.951216509075463
"kil",-0.0709437506793675,4.19669666818719,0.0541955489790313,0.851480420427489,0.951216509075463,0.951216509075463
"SL1344_3978",-0.0645160968716283,5.66285802707039,0.0354793843733573,0.851722773616998,0.951216509075463,0.951216509075463
"hsdR",0.0433632007067662,6.67996214929667,0.0359554670569141,0.850744873052684,0.951216509075463,0.951216509075463
"pilV",-0.0653113188279115,4.42923607152753,0.0352904065009093,0.852113424189985,0.951216509075463,0.951216509075463
"bcfG",0.0812177105268094,3.7883798186006,0.0345544386907341,0.853645224586325,0.952376961057466,0.952376961057466
"gtrAa",-0.29770922110304,6.17315330383496,0.034701561773377,0.854074851537816,0.952376961057466,0.952376961057466
"citB",0.0537384966301084,4.73981436468727,0.0357846402301652,0.853564635606637,0.952376961057466,0.952376961057466
"wcaJ",0.0816798533910801,4.03492005743866,0.0340667966152881,0.854669497582281,0.952376961057466,0.952376961057466
"SL1344_2535",-0.0491492433067832,5.13929768617664,0.0341321732053276,0.854531738076248,0.952376961057466,0.952376961057466
"hypE",0.0445323368740014,5.58349356237214,0.0340718379960984,0.854658869676456,0.952376961057466,0.952376961057466
"gudD",0.0631305838816949,4.82342350598191,0.0341648218505519,0.854462992999591,0.952376961057466,0.952376961057466
"yqiC",-0.0309123735371224,7.3380249346607,0.0336061494611139,0.855644061525809,0.953014360565496,0.953014360565496
"yhbQ",0.0387730313609593,5.63195706852244,0.0334895313948913,0.855891877960096,0.953014360565496,0.953014360565496
"SL1344_P1_0104",0.0525777696622753,4.92624662988144,0.0335914259652893,0.855675324777099,0.953014360565496,0.953014360565496
"SL1344_0561",0.102220447299083,5.49871803543402,0.033127394724843,0.856922483751338,0.953312606225853,0.953312606225853
"ndh",0.0260389846327861,8.02604962085897,0.0326397413538695,0.857711341040132,0.953312606225853,0.953312606225853
"lpp",-0.0388250635258728,15.1649879266745,0.0325547740967654,0.857894601963029,0.953312606225853,0.953312606225853
"sscA",0.0970140860487343,4.59835815169021,0.0326996928011496,0.85758218356208,0.953312606225853,0.953312606225853
"aas",0.0269446959113448,7.25411362552022,0.0328910687690006,0.857170706159677,0.953312606225853,0.953312606225853
"SL1344_3094",-0.0606652196018935,4.53335225780856,0.0327372944173587,0.857501238285718,0.953312606225853,0.953312606225853
"yghA",0.0367334986284026,6.30897756372416,0.0329178170227352,0.857113293420532,0.953312606225853,0.953312606225853
"sgaH",-0.112617542641696,3.52410033644544,0.0331462896184096,0.856623876943975,0.953312606225853,0.953312606225853
"yijD",0.0295930256278891,6.92163549575638,0.0323556272646537,0.858325101031143,0.953549947973946,0.953549947973946
"pspD",0.0965404930537073,3.5505108369401,0.0335840973872797,0.859223321778677,0.954035940762895,0.954035940762895
"SL1344_2583",-0.0478925174519896,5.04054993898589,0.0318945852054111,0.859327026210075,0.954035940762895,0.954035940762895
"araE",0.0602212916374262,4.76170973533839,0.0318207476765841,0.859488181348775,0.954035940762895,0.954035940762895
"ygiF",-0.0289139056896737,6.5087405630105,0.0317555429579437,0.859630655450825,0.954035940762895,0.954035940762895
"ybbB",0.0319598375103645,6.39979702395432,0.0306353008463203,0.862102414798968,0.954373028392857,0.954373028392857
"SL1344_0689",-0.0489553219900267,5.12299786752483,0.0304970204116105,0.862410735706176,0.954373028392857,0.954373028392857
"modA",-0.0325832083635665,6.31710966168034,0.0304393250428152,0.862539590947411,0.954373028392857,0.954373028392857
"SL1344_0844",-0.0430696329772079,6.37614064275858,0.0311802425894294,0.860894304376628,0.954373028392857,0.954373028392857
"tus",0.0450083116283842,4.80587932903329,0.0307365803780129,0.861877049129269,0.954373028392857,0.954373028392857
"yfhJ",-0.0392917451756017,8.07474154216882,0.0312170090579706,0.860993330538077,0.954373028392857,0.954373028392857
"SL1344_2639",-0.106611177027628,3.36158131845431,0.0310962871695929,0.861079715694119,0.954373028392857,0.954373028392857
"glyQ",-0.0303069513711394,7.9095283435531,0.0304532278346935,0.862508529326732,0.954373028392857,0.954373028392857
"fdoH",0.0410712331341011,6.29807538003442,0.0312888992205586,0.860654723734365,0.954373028392857,0.954373028392857
"yjbR",0.0955085538637136,6.74361928191961,0.0306554854915931,0.862539250404204,0.954373028392857,0.954373028392857
"stbA",-0.0284150361411817,6.4381267183861,0.0354754056342675,0.861663445882918,0.954373028392857,0.954373028392857
"SraG",-0.0228725995002509,8.65859920076155,0.0307964714268206,0.861743960673819,0.954373028392857,0.954373028392857
"lrp",0.021487621048045,7.80552998309393,0.0298343450211082,0.863898392708164,0.955395555810085,0.955395555810085
"sitA",-0.121521959365355,5.36867574719711,0.0301794790313247,0.863729906765596,0.955395555810085,0.955395555810085
"yfhH",0.0504484413267734,4.93429917340725,0.0295117843291937,0.864628680061774,0.955722322743666,0.955722322743666
"cafA",0.0228532656634834,7.65538657037234,0.029595576268094,0.86443857873972,0.955722322743666,0.955722322743666
"SL1344_2788",0.0855866317636541,3.51674518148347,0.0291934960468236,0.865353336532755,0.955869757207194,0.955869757207194
"stdA",-0.108179388430543,3.23324309541158,0.0292084887420089,0.865319111153686,0.955869757207194,0.955869757207194
"FlgO",0.081286589044397,4.24056636021436,0.0292326748618775,0.865414384368661,0.955869757207194,0.955869757207194
"yadS",0.0258027095634691,6.88282680107278,0.0288658401468656,0.866103583676257,0.956280734455055,0.956280734455055
"pheT",0.0202126496844462,9.05748514093383,0.0284642040880849,0.867029232730185,0.956280734455055,0.956280734455055
"SL1344_2567",0.0974161217324526,3.7833120485512,0.0284372144563304,0.867091675964024,0.956280734455055,0.956280734455055
"SL1344_2929",-0.0430074780043844,5.11125604150763,0.0284905692776188,0.866968263621285,0.956280734455055,0.956280734455055
"ygcY",0.09367026291428,4.1991266265418,0.0287604864183686,0.866345747139698,0.956280734455055,0.956280734455055
"dppF",-0.0475683884328912,5.63829427576251,0.028652020655017,0.866595541422181,0.956280734455055,0.956280734455055
"SL1344_0356",-0.0500322097695291,4.83580982736129,0.0280712170619032,0.867941477567777,0.956336766817511,0.956336766817511
"argT",-0.0653110778571413,4.03704312881519,0.0280005036722205,0.86810632129989,0.956336766817511,0.956336766817511
"yfcB",0.0248755378145289,7.11848588396795,0.0278901244368697,0.868364060790704,0.956336766817511,0.956336766817511
"pepB",-0.027594889077751,7.38871621625102,0.0281239217576904,0.867818753755841,0.956336766817511,0.956336766817511
"nusA",0.0266628875435817,9.3490141381637,0.0278368497335252,0.868488646865605,0.956336766817511,0.956336766817511
"yhbL",-0.0298076317998771,6.74000352709969,0.0277613952862465,0.868665311624732,0.956336766817511,0.956336766817511
"StyR-44b",0.0228713575774698,11.9183583743727,0.027806223089322,0.868560324620404,0.956336766817511,0.956336766817511
"SL1344_0376",0.0623654461228816,4.22125538263939,0.0377758347024829,0.869939356712276,0.956896072507339,0.956896072507339
"yeaK",-0.072632377021576,4.17053044776804,0.0272650703086177,0.869833584286671,0.956896072507339,0.956896072507339
"pheS",0.0268225003691687,7.77024932513038,0.0270969552318997,0.870231776703983,0.956896072507339,0.956896072507339
"ssaD",0.0923943194379595,4.04003484605147,0.0269011902844117,0.870697063245987,0.956896072507339,0.956896072507339
"SL1344_1478",-0.0361115010249973,5.24585892763193,0.0274035689536401,0.86950648762842,0.956896072507339,0.956896072507339
"minC",0.0268107880157265,7.69934131614091,0.0270152965254702,0.870425649256044,0.956896072507339,0.956896072507339
"sipC",-0.105459496537984,7.55485742267755,0.0272551556768589,0.870503695215529,0.956896072507339,0.956896072507339
"sciV",-0.0694142396590659,3.9527121867044,0.0264440486001924,0.871790400730647,0.957858185856517,0.957858185856517
"ramA",-0.0495669446348331,4.94101976455378,0.026006146259677,0.872846864800442,0.958779314758307,0.958779314758307
"sbcD",0.0251825583880713,6.06679092079792,0.0256778450075823,0.873644913694206,0.958950124799399,0.958950124799399
"SL1344_0940",0.0910773550563324,3.44865630739865,0.0255836175930636,0.873874931743947,0.958950124799399,0.958950124799399
"rpmJb",0.0239416754883375,10.410801697597,0.0256245361401941,0.873774992378327,0.958950124799399,0.958950124799399
"torS",-0.0382321398394998,5.98208788798337,0.0257535016243487,0.873460542077771,0.958950124799399,0.958950124799399
"marA",-0.0546434609404535,4.35109303224329,0.0284838354937619,0.875173418359855,0.959656359967553,0.959656359967553
"dedA",0.0402954238455057,6.31634565118893,0.0251008271808005,0.875139144448648,0.959656359967553,0.959656359967553
"sufI",-0.0223529522619898,7.37775954295747,0.0251991920991205,0.874817885521691,0.959656359967553,0.959656359967553
"yohL",-0.0397990493707984,6.18742175027683,0.0249669178378073,0.875443611678263,0.959713246119113,0.959713246119113
"thiL",-0.0290049196693041,7.3429513985674,0.0245355699013983,0.876463208682074,0.95988222143412,0.95988222143412
"rmf",-0.0429006013720194,4.96075027921096,0.0245376982268064,0.876457895680685,0.95988222143412,0.95988222143412
"SL1344_1678",-0.0955537715220818,3.36264755716653,0.0245323832820196,0.876471163975559,0.95988222143412,0.95988222143412
"appC",0.0908198515131663,5.16011089733494,0.0246738559648692,0.876150520598635,0.95988222143412,0.95988222143412
"sciT",-0.0940901504563951,3.38023987944244,0.0240808957981154,0.877603691575749,0.960329054072258,0.960329054072258
"SL1344_0845",0.0603713491967895,4.35151638942037,0.0239812451619686,0.877855120999619,0.960329054072258,0.960329054072258
"nadE",0.0311058582789418,6.00219299780643,0.031798623513248,0.877172798772734,0.960329054072258,0.960329054072258
"cbiD",-0.0907839014654319,3.95592257912991,0.0239352137070054,0.877971444112012,0.960329054072258,0.960329054072258
"SL1344_2666",0.0959736624913943,3.77318370894381,0.0240605421109509,0.877655002762769,0.960329054072258,0.960329054072258
"assT",0.060972830504138,4.24383667278011,0.0279413687148067,0.879051246073082,0.961270964611261,0.961270964611261
"ninG",0.0995684288901628,4.01024055645321,0.023079249000319,0.880155746660805,0.96176103960251,0.96176103960251
"msbB",-0.0252986700009601,6.59866572842495,0.0231574245333209,0.879954550824063,0.96176103960251,0.96176103960251
"udp",0.0270662545373385,6.66698085719259,0.0232123198434329,0.879813477670315,0.96176103960251,0.96176103960251
"yecM",0.0413518894157377,5.29959155521593,0.0228919813604307,0.880639129818667,0.9620501030524,0.9620501030524
"ydiO",-0.0381005345200234,5.02819360494765,0.0227224910526812,0.881078373054851,0.962290814397298,0.962290814397298
"aceA",-0.0428299783930583,7.98543721927868,0.0225172013139996,0.881976308955544,0.963032253891846,0.963032253891846
"SL1344_0404",0.0569145013956389,3.94772046816797,0.022268067727216,0.882264376714113,0.963107573885086,0.963107573885086
"flgL",-0.0477767275861488,7.17851181511732,0.0221367340535662,0.882996276526447,0.963507264572789,0.963507264572789
"iolT1",0.0320946101588484,5.64812684813521,0.0219624928489724,0.88306887374062,0.963507264572789,0.963507264572789
"pepT",-0.0486214841896269,4.57096311384871,0.0218425937507319,0.883386098427867,0.963614215555559,0.963614215555559
"yeaO",-0.0330474147733016,5.56819015472933,0.0214229831570353,0.884503356679426,0.964179308633147,0.964179308633147
"clpB",-0.024459343588514,12.0584630517637,0.0214010223248338,0.884562136423449,0.964179308633147,0.964179308633147
"SymR",-0.0656638852956206,4.0858579327828,0.0215248824761885,0.884251882589213,0.964179308633147,0.964179308633147
"DapZ",-0.0700413388752572,4.33792484391165,0.021328984060341,0.884817919562597,0.96421903182875,0.96421903182875
"gtgA",-0.0665116335164105,4.22656461792054,0.0354120154112666,0.885114729642213,0.964303432839447,0.964303432839447
"SL1344_3112",-0.0565313532810114,6.15197852969453,0.0212411750668679,0.885358907959485,0.964330465656565,0.964330465656565
"SL1344_0976",0.0925246001744278,3.08861379225049,0.0205598005504945,0.88683738896182,0.964966011036335,0.964966011036335
"csdA",0.0271454092338468,6.03396582126299,0.0204857407843464,0.887039956914884,0.964966011036335,0.964966011036335
"SL1344_3567",-0.0368923511022354,5.00567588914867,0.0207133200381627,0.886418666351081,0.964966011036335,0.964966011036335
"SL1344_3942",-0.0298578957703948,7.49687651588908,0.0205971624888353,0.88679827163484,0.964966011036335,0.964966011036335
"lysC",0.0279787275486472,6.16022758269979,0.0206195787035894,0.886674155580767,0.964966011036335,0.964966011036335
"SL1344_1536",0.0241202825994506,6.36390374925428,0.0197324585290805,0.889121950513614,0.965073315391493,0.965073315391493
"hemM",-0.0435367316750942,4.80513345980899,0.0200188840587836,0.888325599581983,0.965073315391493,0.965073315391493
"SL1344_2314",-0.0380250896112589,5.18987733909127,0.0203130163282552,0.887513849750895,0.965073315391493,0.965073315391493
"lig",-0.0187169606661217,7.97352265329514,0.0201947813147276,0.887839430377651,0.965073315391493,0.965073315391493
"fldB",-0.0207546490249771,6.95622844612414,0.0196033680439368,0.88948278905604,0.965073315391493,0.965073315391493
"yhbG",0.0276899708706581,6.85314950217207,0.0196043148050079,0.889480138229222,0.965073315391493,0.965073315391493
"rfaP",-0.027749031467723,5.94335942914427,0.0199278436187772,0.888578085994079,0.965073315391493,0.965073315391493
"metH",-0.0245238463201522,8.89058490616369,0.0198933537145562,0.888673892031709,0.965073315391493,0.965073315391493
"SL1344_4371",-0.156910947837162,4.16508554331981,0.0196340214388098,0.889553474514634,0.965073315391493,0.965073315391493
"samA",0.0534582442070472,4.373987799703,0.0202435529570415,0.887705011616563,0.965073315391493,0.965073315391493
"RdlE",-0.0425865757832388,6.17365210415992,0.0198360326825529,0.88902145583012,0.965073315391493,0.965073315391493
"nuoE",0.033395809712493,5.73375108301359,0.0193270758423619,0.890259186767971,0.965600637807056,0.965600637807056
"yjbF",0.0939554222296497,3.4043678546308,0.0190002977443395,0.891184795227098,0.96636614697048,0.96636614697048
"SL1344_1196",0.0365255520753036,5.16731719024139,0.0187696162405542,0.891843103051156,0.966841499633264,0.966841499633264
"yiaC",0.0453735055391231,4.67945200791302,0.0186880174956839,0.89207695212275,0.966856578286886,0.966856578286886
"SL1344_0234",0.0263428886895545,7.16966780563616,0.018486579511646,0.892656478956226,0.967007856454305,0.967007856454305
"fliJ",-0.0430438272870682,5.36109326324979,0.0185618722199009,0.892439490858904,0.967007856454305,0.967007856454305
"fhuD",-0.0274921010502641,7.06314616613038,0.0182361945173698,0.893381327546885,0.967078137378997,0.967078137378997
"dnaQ",-0.0226703072698505,7.65579355371753,0.0182788787648427,0.893257402524002,0.967078137378997,0.967078137378997
"cadA",-0.0285929751480183,6.05852314108684,0.0183122841397327,0.893160519612865,0.967078137378997,0.967078137378997
"proA",0.0217868582514726,7.21723468471935,0.0181423089889047,0.893654426010725,0.967135612196738,0.967135612196738
"SL1344_3100",-0.0252956096183592,5.82386754385188,0.017986745096996,0.894108526578833,0.967388895604368,0.967388895604368
"SL1344_0531",0.043149767334659,4.7345200502177,0.0175226446377301,0.895475278017752,0.967668365100695,0.967668365100695
"entE",0.0469931704022656,8.06982145307147,0.0173557590413934,0.896392055832595,0.967668365100695,0.967668365100695
"cstAa",0.031612863981066,8.1364992500843,0.0172433965446779,0.896505308566597,0.967668365100695,0.967668365100695
"SL1344_0699",0.0979055334691353,3.3395273613222,0.0176273540077004,0.895165319702709,0.967668365100695,0.967668365100695
"orf32",0.0429357376469967,4.69557791261656,0.0171298433894383,0.896646524257588,0.967668365100695,0.967668365100695
"udk",0.0212459758399378,7.13839361966245,0.0170595407658645,0.896857587872477,0.967668365100695,0.967668365100695
"SL1344_2640",-0.0473362603133535,4.66070344120481,0.0174219746222541,0.895774169332982,0.967668365100695,0.967668365100695
"prlA",0.0230553899372776,12.7269301850076,0.0177602411434744,0.894773296694413,0.967668365100695,0.967668365100695
"SL1344_3497",-0.0732074638594622,3.88350158061727,0.0170094228464835,0.897008322972096,0.967668365100695,0.967668365100695
"SL1344_3545",-0.0180602413429118,7.69529632350981,0.0172021345018482,0.896429949890993,0.967668365100695,0.967668365100695
"ompL",0.05447971649862,5.58627882201259,0.0178051994761072,0.894882330870961,0.967668365100695,0.967668365100695
"SL1344_4046",-0.0282662005187738,5.64724036417137,0.0173218962043047,0.896072176753142,0.967668365100695,0.967668365100695
"aadA",-0.0357465445226389,5.3887195319788,0.0168974167917051,0.897346012240905,0.967795159423705,0.967795159423705
"sodCb",0.0460169024478246,4.32599194275482,0.0166373119483195,0.898134626705149,0.968225724934547,0.968225724934547
"yiaH",-0.0386231952871657,4.70115509423455,0.0166205248177249,0.898185738462939,0.968225724934547,0.968225724934547
"SL1344_4017",-0.0194759349176693,6.6606226692371,0.0164568802738254,0.898685368628573,0.96833735917461,0.96833735917461
"STnc730",0.0252699385157429,6.7936240374347,0.016370496999388,0.898950128023563,0.96833735917461,0.96833735917461
"tmRNA",-0.0235985238864218,16.0787813583764,0.0164311175298569,0.89876425574671,0.96833735917461,0.96833735917461
"cyoE",-0.0279441617430152,8.57512731174842,0.015463577719715,0.901924396082334,0.968519439792145,0.968519439792145
"cyoC",0.0462724756131604,6.98128918690898,0.0155085679308839,0.902004474136092,0.968519439792145,0.968519439792145
"tesA",-0.0322143734477994,5.12848548700839,0.0152816576449606,0.902350276567605,0.968519439792145,0.968519439792145
"SL1344_0977",-0.0715150686390275,3.87868019986666,0.0155963994583836,0.9013551177293,0.968519439792145,0.968519439792145
"mdoC",-0.0255326755305242,5.82301877924041,0.0152584904971693,0.902423936621617,0.968519439792145,0.968519439792145
"znuA",-0.0204158944110594,6.43508731289178,0.015964933375341,0.900202757732136,0.968519439792145,0.968519439792145
"cbiA",0.0626284510379791,5.02784346684277,0.0157485008675252,0.900939994435943,0.968519439792145,0.968519439792145
"oraA",0.0296966549767041,5.56794567260224,0.0248418547711399,0.901103073726359,0.968519439792145,0.968519439792145
"ygbJ",0.0916593131287228,3.32828109211398,0.0158856317950773,0.900449573094326,0.968519439792145,0.968519439792145
"SL1344_3227",0.0981518709255522,3.01442319070627,0.0160968324127881,0.899793615967058,0.968519439792145,0.968519439792145
"mtr",0.0338308276941807,5.03717124323925,0.0158001069063055,0.900716460447147,0.968519439792145,0.968519439792145
"cysE",-0.0217048945644105,6.8007294590516,0.015443601026019,0.901836952921821,0.968519439792145,0.968519439792145
"nfi",-0.0232990523564343,6.31335334698571,0.015384040166747,0.902025427981308,0.968519439792145,0.968519439792145
"SL1344_4501",0.0315892642730853,5.36724865962733,0.0154031326136418,0.901964971327314,0.968519439792145,0.968519439792145
"RyfD",0.0438572728988512,10.2012423883191,0.0160270517969688,0.900407700448011,0.968519439792145,0.968519439792145
"SL1344_1403",-0.0338798609812533,5.4069338351304,0.0147034803466554,0.904205881100143,0.969485134955178,0.969485134955178
"iroD",0.046855956558863,4.67868830028178,0.01742844604697,0.904021197836022,0.969485134955178,0.969485134955178
"yjjW",-0.0645337092220984,3.81585674573826,0.0148925118606477,0.903595191532955,0.969485134955178,0.969485134955178
"STnc1040",-0.0308805540501554,5.35157511608414,0.0147849936996083,0.903942056344772,0.969485134955178,0.969485134955178
"SL1344_2134",-0.0358431350042393,4.83279708691658,0.014574195994116,0.904625847749689,0.969671086704643,0.969671086704643
"asrB",0.0915921300074035,3.77600822503087,0.0145144783191551,0.90482047262567,0.969671086704643,0.969671086704643
"SL1344_1941",0.0392633675501301,5.49579662736237,0.0141086582200583,0.906176366212682,0.970818294821721,0.970818294821721
"yigQ",-0.0294362412828013,7.52786644860452,0.0140837444634389,0.90633263920572,0.970818294821721,0.970818294821721
"gntU",-0.0266267442060447,5.75200654566713,0.013915320627068,0.906796119921528,0.971078134756404,0.971078134756404
"SL1344_2469",-0.0443877037119055,3.85071624866895,0.0135733682241191,0.907943039875718,0.972069557548382,0.972069557548382
"safB",-0.0403198936485857,4.28209025084649,0.012881808710467,0.910308214122382,0.972612190146152,0.972612190146152
"galK",-0.0315143791940808,5.33346177689833,0.0130690718938835,0.909661537696043,0.972612190146152,0.972612190146152
"orf245",0.0893051872162536,4.30823247640692,0.0130194796498778,0.909882189291692,0.972612190146152,0.972612190146152
"yobA",0.0203889132659263,6.20775213528628,0.0128794728907799,0.910316310385151,0.972612190146152,0.972612190146152
"invJ",0.0763200808563846,4.48969253591594,0.0129996055659667,0.910113603224618,0.972612190146152,0.972612190146152
