"","logFC","logCPM","F","PValue","p_value_FDR","FDR"
"siiE",0.0125320560820982,8.86159989039434,0.00699933543896261,0.93381944858964,0.999366524090095,0.999366524090095
"siiF",-0.119694180540441,7.2860109088689,0.344909765502878,0.561205698964868,0.999366524090095,0.999366524090095
"yjcB",-0.0699718646535692,7.03593301938103,0.183326433238138,0.67125028460184,0.999366524090095,0.999366524090095
"yjcC",0.0343828210682551,6.07249107729967,0.0341187124525623,0.854560090982027,0.999366524090095,0.999366524090095
"soxS",0.0454155164390344,7.29687343874824,0.045641287510352,0.832221924991309,0.999366524090095,0.999366524090095
"soxR",0.062443129699191,4.71148785917831,0.0407446290226907,0.84124350286951,0.999366524090095,0.999366524090095
"SL1344_4203",-0.00889112417498309,4.58634088730305,0.000730778769602165,0.978592702883705,0.999366524090095,0.999366524090095
"yjcD",-0.08554006545608,6.06032132524628,0.170765089741461,0.682046793783279,0.999366524090095,0.999366524090095
"yjcE",0.180018554746685,6.24792209019115,0.942042327106627,0.338658491833146,0.999366524090095,0.999366524090095
"SL1344_4206",0.201003707529722,6.29928556405113,1.67309947235162,0.204627638059789,0.999366524090095,0.999366524090095
"SL1344_4207",0.2002972339162,3.48968192073741,0.199393617009192,0.658063063548607,0.999366524090095,0.999366524090095
"SL1344_4208",-0.00330098559691747,3.9642051608732,9.8704968647548e-05,0.992131617080503,0.999366524090095,0.999366524090095
"actP",0.0912202581425617,4.52908033026425,0.0767675975923617,0.783416708498854,0.999366524090095,0.999366524090095
"acs",0.17001733265613,5.15554640044523,0.176080809050012,0.677422540641308,0.999366524090095,0.999366524090095
"nrfA",-0.306427328105499,5.40555957064168,0.236246196878385,0.630816013197971,0.999366524090095,0.999366524090095
"nrfB",0.00103377848294018,3.71010619802857,4.66214557842479e-06,0.998289922064592,0.999366524090095,0.999366524090095
"nrfC",0.169462783902042,5.47466541450989,0.0881986491951317,0.768415290526617,0.999366524090095,0.999366524090095
"nrfE",0.0186109638703224,4.86752792259624,0.00214087517030877,0.963368096932396,0.999366524090095,0.999366524090095
"nrfG",-0.0160933898581067,4.53416443249795,0.00218615879873859,0.962982994154617,0.999366524090095,0.999366524090095
"gltP",-0.0045413120840197,8.76316945748336,0.000703540779412395,0.978995345450209,0.999366524090095,0.999366524090095
"yjcO",-0.246790520770033,5.34775159936603,1.29807741669751,0.262587309048994,0.999366524090095,0.999366524090095
"SC4B5.11c",0.0449982347372967,7.06197839967295,0.0145853387039191,0.904869391502219,0.999366524090095,0.999366524090095
"phnB",0.435186100234268,4.36013230760654,1.55798188262247,0.220551675332273,0.999366524090095,0.999366524090095
"phnA",-0.313510844758635,7.10448787341872,1.63227967017214,0.211890283024251,0.999366524090095,0.999366524090095
"proP",0.0845326968436133,8.60997837214369,0.263415580247693,0.611127000908639,0.999366524090095,0.999366524090095
"adiC",-0.0670022712619907,5.29818174836415,0.0582401107960573,0.810759756781738,0.999366524090095,0.999366524090095
"adiY",0.230378609511494,5.52191633534056,0.971978425625226,0.33120321089784,0.999366524090095,0.999366524090095
"adi",0.217006773194995,5.68838205163798,0.901556776844343,0.349115136570156,0.999366524090095,0.999366524090095
"melR",0.10093002343502,3.92691130551186,0.0578801489006484,0.811333927957728,0.999366524090095,0.999366524090095
"melA",0.248549110690721,4.24198802033204,0.136700209229898,0.71400721277813,0.999366524090095,0.999366524090095
"melB",0.033774132021271,5.21010476927757,0.0115992874392503,0.914871436410707,0.999366524090095,0.999366524090095
"fumB",-0.0915376323371789,5.91331117945227,0.180533880210934,0.673611736272137,0.999366524090095,0.999366524090095
"dcuB",-0.0344912184010147,4.83532917251479,0.00844002795002357,0.92734480415712,0.999366524090095,0.999366524090095
"dcuR",-0.075211474926525,4.73488109052693,0.06162124607251,0.805455936288465,0.999366524090095,0.999366524090095
"dcuS",-0.141276376436698,5.86797567998316,0.438914495535716,0.512146300638382,0.999366524090095,0.999366524090095
"SL1344_4242",0.199123586749363,4.99017190889667,0.197465326374703,0.660096994089196,0.999366524090095,0.999366524090095
"SL1344_4243",-0.461780010194688,5.6150831527247,0.267330863968827,0.609983146103508,0.999366524090095,0.999366524090095
"SL1344_4245",-0.0376042872941763,3.74270368821367,0.00957357784192791,0.922634469235658,0.999366524090095,0.999366524090095
"SL1344_4246",0.0905673085042493,4.09258807193093,0.0507928820773606,0.82304852827808,0.999366524090095,0.999366524090095
"SL1344_4247",0.0916011294890325,5.05056963016251,0.0548510329641229,0.816360526909257,0.999366524090095,0.999366524090095
"SL1344_4248",0.150065839938778,3.60218671236158,0.0517322820694843,0.821448249301074,0.999366524090095,0.999366524090095
"rtsA",0.158812412770822,4.67750424131788,0.0907779659574234,0.76519337983994,0.999366524090095,0.999366524090095
"SL1344_4252",0.185364593001921,3.99757406078055,0.205670241785544,0.653085226131286,0.999366524090095,0.999366524090095
"SL1344_4253",-0.0208599022832351,5.4421073161732,0.00850347803528594,0.927073006453748,0.999366524090095,0.999366524090095
"SL1344_4258",0.213705527887716,5.99187302192264,1.07791206653084,0.30654697784467,0.999366524090095,0.999366524090095
"yjdC",0.0280451322370262,5.622810928863,0.0204788167620245,0.887058914568868,0.999366524090095,0.999366524090095
"dipZ",-0.0445367472476492,6.04203989847591,0.0513974512233004,0.822016869503599,0.999366524090095,0.999366524090095
"cutA",-0.0401580330132347,5.04904263641336,0.0282678106681893,0.867484307099684,0.999366524090095,0.999366524090095
"dcuA",-0.0862713995684733,6.08456573471645,0.128037788520192,0.722703618583606,0.999366524090095,0.999366524090095
"aspA",-0.194568984223338,7.00346924811409,1.51543205109194,0.226822696901961,0.999366524090095,0.999366524090095
"groES",-0.183323625479497,9.4068149869789,2.05787342422175,0.160623818748389,0.999366524090095,0.999366524090095
"groEL",-0.0685987460280684,12.3476089860514,0.162520556669112,0.689389173818889,0.999366524090095,0.999366524090095
"yjeI",0.136025002627687,7.95809552365388,0.749641547201079,0.392703459771253,0.999366524090095,0.999366524090095
"yjeK",0.112877271847441,6.08576735746692,0.332522627067483,0.568004090176522,0.999366524090095,0.999366524090095
"efp",-0.175608381954195,9.17334347863294,1.77589736850203,0.191582191789851,0.999366524090095,0.999366524090095
"ecnA",-0.113209847168458,5.32155360807331,0.21901232218003,0.642801865773661,0.999366524090095,0.999366524090095
"ecnB",0.114238386799364,7.23617722248014,0.25252241381768,0.618995704845211,0.999366524090095,0.999366524090095
"ecnR",0.259174542732997,6.21363750940157,1.62341784500442,0.211320467516299,0.999366524090095,0.999366524090095
"sugE",-0.0371189386478587,5.20113473673683,0.024376548217799,0.876860849618686,0.999366524090095,0.999366524090095
"blc",0.253109760232294,3.98565349006618,0.551154682025812,0.496119376353632,0.999366524090095,0.999366524090095
"frdD",-0.0801534418165927,3.7710183139114,0.038516831175403,0.845586021281525,0.999366524090095,0.999366524090095
"frdC",-0.361275559835411,3.88216892678756,0.281896003106798,0.598938293515166,0.999366524090095,0.999366524090095
"frdB",-0.0775381228397835,4.09614204821717,0.0259036759814822,0.873095395983156,0.999366524090095,0.999366524090095
"frdA",-0.304176727086025,5.6732087091478,1.31923622771249,0.258805328766728,0.999366524090095,0.999366524090095
"yjeA",-0.100513506535602,8.32805662485554,0.540891636317401,0.467144246219131,0.999366524090095,0.999366524090095
"yjeM",0.0207945081336475,6.14958286847827,0.00555890954075408,0.94102563753481,0.999366524090095,0.999366524090095
"yjeO",-0.0686756437898266,6.02300668306839,0.0785757287361783,0.780948091453496,0.999366524090095,0.999366524090095
"yjeP",0.0456941675391748,7.86242681419939,0.16071367464975,0.691027245830437,0.999366524090095,0.999366524090095
"psd",-0.0255999168023813,7.12670961750021,0.023131484211493,0.880021273328995,0.999366524090095,0.999366524090095
"yjeQ",0.13730546515457,7.40376433343439,0.997688497331283,0.324978851103221,0.999366524090095,0.999366524090095
"orn",0.0662486901358303,7.06219292201143,0.227702696329056,0.636308326279742,0.999366524090095,0.999366524090095
"SL1344_4288",0.169288096634096,6.34762160219442,0.80958785828045,0.374617947259824,0.999366524090095,0.999366524090095
"yjeS",-0.1353520008109,6.22876489666178,0.397830216369119,0.532460452868049,0.999366524090095,0.999366524090095
"yjeF",-0.0309781535559697,6.41275374774858,0.0371408330103895,0.848333694413109,0.999366524090095,0.999366524090095
"yjeE",-0.0511223223129593,5.03955675582046,0.0413186258728798,0.840144806057665,0.999366524090095,0.999366524090095
"amiB",-0.202094097979914,7.30238827588469,2.16160198189571,0.150759622225984,0.999366524090095,0.999366524090095
"mutL",-0.123545857580499,7.02328696084896,0.781433830857014,0.382957505205971,0.999366524090095,0.999366524090095
"miaA",-0.0680473988506555,9.43147477754031,0.229730029993943,0.63481550804221,0.999366524090095,0.999366524090095
"hfq",-0.0518469114697993,10.4141478524746,0.152527767796245,0.698585829177187,0.999366524090095,0.999366524090095
"hflX",0.033315201598469,8.87064269485269,0.0536810979125701,0.818176534332393,0.999366524090095,0.999366524090095
"hflK",0.252002450320708,8.32346069931645,2.89724078440219,0.0979274471993661,0.999366524090095,0.999366524090095
"hflC",0.161793195460663,8.68164624903146,0.87111788945099,0.357276099777656,0.999366524090095,0.999366524090095
"purA",-0.0829921345577386,10.4003844372527,0.421507021637802,0.520580412609817,0.999366524090095,0.999366524090095
"nsrR",-0.229775084920741,6.28335546977581,1.22631731079332,0.27595519550004,0.999366524090095,0.999366524090095
"rnr",-0.0635581254545496,7.87391046847148,0.268707141396459,0.607582626707796,0.999366524090095,0.999366524090095
"yjfH",0.186526922924816,7.48199317724666,1.10422043242821,0.300808502470875,0.999366524090095,0.999366524090095
"SL1344_4304",0.00510015993946962,3.18173612887755,5.39837046244689e-05,0.994180969215638,0.999366524090095,0.999366524090095
"SL1344_4305",0.583486640337708,3.85645932595608,0.838979413225223,0.366187928695366,0.999366524090095,0.999366524090095
"yjfK",0.782199789742015,3.44027775102411,1.66348653162171,0.205902143121391,0.999366524090095,0.999366524090095
"yjfL",-0.198322529363358,4.21705261337999,0.18654713100831,0.66855316151846,0.999366524090095,0.999366524090095
"yjfM",0.507844728719891,4.34190264499793,0.781595195473036,0.382908943570105,0.999366524090095,0.999366524090095
"yjfC",-0.445462102735541,4.42626452406363,2.03889980339157,0.162509730174924,0.999366524090095,0.999366524090095
"aidB",0.282656065214595,4.70707767335591,1.03470058953752,0.334703476182118,0.999366524090095,0.999366524090095
"yjfN",-0.352698517375458,3.60802519600177,0.644986320254182,0.427531224425716,0.999366524090095,0.999366524090095
"yjfO",0.435755338412491,4.37743618719297,1.60843354381164,0.213391631254378,0.999366524090095,0.999366524090095
"yjfP",0.106304663893512,6.01280199007795,0.33842190686939,0.564607569537712,0.999366524090095,0.999366524090095
"yjfR",-0.265906439612039,4.66759443490117,0.610803636456504,0.439934122391597,0.999366524090095,0.999366524090095
"sgaT",0.681026197950553,3.96844969250504,1.03069335086593,0.317219479114735,0.999366524090095,0.999366524090095
"sgaH",-0.132846082566837,3.52410033644544,0.0490979399467266,0.825975765904337,0.999366524090095,0.999366524090095
"sgaU",-0.559845952774195,5.37554377351608,0.709060294586187,0.406377783496313,0.999366524090095,0.999366524090095
"sgaE",0.599368186099927,4.37070992290147,2.80306945674411,0.103328756202282,0.999366524090095,0.999366524090095
"yjfY",-0.0942382250562756,4.06602033611139,0.0713263992619769,0.791040551466792,0.999366524090095,0.999366524090095
"SL1344_4323",-0.11551099241171,10.3085825386872,0.67720991613622,0.416326381721364,0.999366524090095,0.999366524090095
"priB",-0.207181639846031,9.36080855551083,2.25309287476517,0.142646718334103,0.999366524090095,0.999366524090095
"rpsR",-0.140858772091401,8.8362553976157,0.930672752445267,0.341550635802372,0.999366524090095,0.999366524090095
"rplI",-0.0911691034534949,11.4832223954458,0.344613371704627,0.561085381294991,0.999366524090095,0.999366524090095
"yifZ",-0.179264812818854,5.56350203474952,0.746224721462791,0.395613065831863,0.999366524090095,0.999366524090095
"ytfB",-0.173146372261902,5.99583610407206,0.840894970007328,0.365647958901318,0.999366524090095,0.999366524090095
"fklB",-0.0452218465378893,7.37832935381482,0.0851539338925703,0.772217099742699,0.999366524090095,0.999366524090095
"cycA",0.0991208555253944,7.86112788717016,0.339642059939336,0.563910037048626,0.999366524090095,0.999366524090095
"ytfE",-0.234804841718843,5.02158053861349,0.794918414250127,0.388003441771934,0.999366524090095,0.999366524090095
"ytfF",0.217640264011791,5.36127299661354,0.535518350763837,0.469347568748855,0.999366524090095,0.999366524090095
"ytfG",-0.0351901538583769,3.88236461248658,0.00805150106929752,0.92903207918892,0.999366524090095,0.999366524090095
"ytfH",0.188795275103346,4.84375495560571,0.614497381712755,0.438567005265035,0.999366524090095,0.999366524090095
"cpdB",0.106208634660597,5.93856916663138,0.334867727495644,0.566649091090499,0.999366524090095,0.999366524090095
"cysQ",-0.0660496573493778,6.34958550871042,0.153854070859854,0.697345469725411,0.999366524090095,0.999366524090095
"ytfJ",0.371937790075097,4.23059346121394,1.47234781423411,0.267040915784356,0.999366524090095,0.999366524090095
"ytfK",0.228118178340077,8.04368507799379,1.51777854025866,0.226771854690025,0.999366524090095,0.999366524090095
"ytfL",0.0608648413788948,7.50054394162003,0.170115688248017,0.682617495464719,0.999366524090095,0.999366524090095
"msrA",0.151996367457289,5.87912954870221,0.577799394982646,0.452454146600782,0.999366524090095,0.999366524090095
"ytfM",-0.0218249038738389,7.44358385811286,0.0264221215418425,0.871843086358018,0.999366524090095,0.999366524090095
"ytfN",0.101132323004046,8.61030469808025,0.577837732428335,0.452439276132198,0.999366524090095,0.999366524090095
"ytfP",0.0728166723379158,7.50980185659313,0.233492470616379,0.63206647314461,0.999366524090095,0.999366524090095
"SL1344_4345",0.331140841971167,5.62336542584523,2.60349109149684,0.115941775793319,0.999366524090095,0.999366524090095
"ppa",-0.0492217302218488,9.17829408206513,0.174534520567119,0.678759106862342,0.999366524090095,0.999366524090095
"fbp",-0.0262891868091577,6.71246952794906,0.0267648808114743,0.871022066599463,0.999366524090095,0.999366524090095
"mpl",0.153266871281028,7.94796445010941,1.54028575657361,0.223133272590346,0.999366524090095,0.999366524090095
"iolT1",-0.190280508027794,5.64812684813521,0.774854119609234,0.38494528665912,0.999366524090095,0.999366524090095
"iolT2",0.186760545949792,6.07995206731908,0.997915360889415,0.32492464101572,0.999366524090095,0.999366524090095
"iolB",0.129037700377659,5.05373613060198,0.127894526203051,0.72301625932102,0.999366524090095,0.999366524090095
"iolA",0.0821907898047906,5.30103358660663,0.0620060259395234,0.80486225093925,0.999366524090095,0.999366524090095
"SL1344_4355",0.488539601789555,3.29069812884745,0.442609109323642,0.510387350807825,0.999366524090095,0.999366524090095
"iolG1",0.413573577477667,5.30626954424298,2.3905183981749,0.131400275596105,0.999366524090095,0.999366524090095
"srfJ",-0.0157683319799558,5.36849711707303,0.00391213723749388,0.95049615820483,0.999366524090095,0.999366524090095
"iolI1",-0.0961249858179326,4.61924979443033,0.0748646648562956,0.786048872214266,0.999366524090095,0.999366524090095
"SL1344_4360",0.691668298046186,4.161766093049,1.41022448135866,0.243310450142879,0.999366524090095,0.999366524090095
"iolC",-0.0455201926198844,6.46387523508066,0.00786071842337878,0.929999905255643,0.999366524090095,0.999366524090095
"iolD",-0.278176366932594,4.56169447613535,0.780409188848567,0.391378922701736,0.999366524090095,0.999366524090095
"iolG2",-0.125750069067606,5.06762514427839,0.202811778342414,0.65534066294,0.999366524090095,0.999366524090095
"SL1344_4364",0.189236672016865,4.89702366601572,0.441197420563935,0.511058174976245,0.999366524090095,0.999366524090095
"iolI2",0.153457521801805,3.85488473883809,0.0428734751220342,0.837208008718348,0.999366524090095,0.999366524090095
"iolH",-0.111104438752831,5.04781690529752,0.187843413033281,0.667475435496482,0.999366524090095,0.999366524090095
"yjgA",-0.00468636001818851,7.88271398239278,0.00083050463161463,0.977179115452688,0.999366524090095,0.999366524090095
"pmbA",0.0335672188110906,7.27714098493065,0.0472016761775552,0.829314323189242,0.999366524090095,0.999366524090095
"cybC",-0.0226391355799219,7.8956957208656,0.0165957059684205,0.89826135250939,0.999366524090095,0.999366524090095
"SL1344_4370",-0.405403635544752,5.25882412292059,0.163574581703194,0.689241545013519,0.999366524090095,0.999366524090095
